ID,FechaEncuesta,PuntuacionAccesibilidad,PuntuacionCalidad,Comentarios,AreaRecreativaID
ES_777401,2024/07/09,2.0,1.0,Muy insatisfecho,18453
ES_169578,2024-10-02,4.0,2.0,Muy insatisfecho,6819625
ES_381100,2023-05-31,5.0,4.0,Muy satisfecho*,16879
ES_829278,2023-07-31,5.0,3.0,Insatisfecho,17135
ES_370542,2024/09/09,1.0,2.0,Muy satisfecho,17201
ES_540738,2024/03/14,5.0,4.0,Insatisfecho,5653899
ES_935209,2024/04/12,,,Muy satisfecho,18065
ES_392700,2023/06/21,1.0,5.0,Satisfecho,3994618
ES_926188,2023/10/04,5.0,1.0,Muy satisfecho,17101
ES_225629,2024-08-10,3.0,3.0,Insatisfecho,9295425
ES_534707,2022/11/04,4.0,3.0,Muy insatisfecho,5240310
ES_799454,2023-06-24,5.0,,Muy insatisfecho,18505
ES_11112,2023/12/30,,5.0,Muy satisfecho,16659
ES_262285,2023-09-02,,4.0,Insatisfecho,18390
ES_519985,2022/11/07,4.0,4.0,Satisfecho,5653971
ES_845472,2024-04-28,,,Muy insatisfecho,17051
ES_633041,2023/04/15,1.0,3.0,Muy satisfecho,52078
ES_93701,2023/06/21,,5.0,Muy insatisfecho_,17865
ES_860078,2023/05/15,2.0,5.0,Muy insatisfecho,17030
ES_31559,2023/07/31,5.0,2.0,Satisfecho,52190
ES_775868,2024-07-08,4.0,4.0,Muy insatisfecho,17400
ES_557737,2023/05/24,,5.0,Muy satisfecho,7887312
ES_458356,2023/06/14,5.0,1.0,Satisfecho,7603212
ES_64022,2023-01-03,4.0,,Neutral,4749898
ES_32704,2023/07/10,3.0,1.0,Muy satisfecho,18447
ES_66054,2022-10-18,1.0,,Neutral,18558
ES_634677,2023/03/20,5.0,4.0,Neutral,5246194
ES_652353,2022/11/16,4.0,5.0,Muy insatisfecho,16668
ES_109191,2024-09-11,5.0,4.0,Neutral,17804
ES_788370,2023-01-10,2.0,3.0,Muy satisfecho,3739833
ES_232069,2022/10/11,3.0,1.0,Neutral,18427
ES_478591,2022-11-03,4.0,3.0,Muy satisfecho,17271
ES_251293,2023/04/04,5.0,,Satisfecho,461183
ES_809996,2023-06-12,5.0,2.0,Muy insatisfecho,5010682
ES_429632,2024/08/24,2.0,,Neutral,5246199
ES_96526,2024-03-09,3.0,,Muy insatisfecho_,18563
ES_676424,2023/12/09,3.0,3.0,Insatisfecho_,17050
ES_516333,2023/05/27,2.0,,Muy satisfecho,16723
ES_661611,2022/11/17,1.0,5.0,Muy satisfecho,17582
ES_919994,2023/05/09,3.0,,Muy satisfecho,18141
ES_973963,2023/07/14,1.0,1.0,Satisfecho,18023
ES_21555,2023/11/18,3.0,1.0,Satisfecho,18071
ES_976604,2023-11-14,5.0,1.0,Satisfecho,5237126
ES_277518,2023/11/11,3.0,4.0,Insatisfecho,17594
ES_592680,2023-10-23,1.0,3.0,Neutral,3573050
ES_28579,2024-10-01,3.0,1.0,Muy satisfecho,18021
ES_335281,2023/05/08,2.0,1.0,Muy satisfecho,17181
ES_118636,2024/05/18,1.0,3.0,Muy insatisfecho_,17321
ES_419155,2022/10/26,2.0,2.0,Neutral,52175
ES_657956,2023-07-11,1.0,1.0,Insatisfecho,7591499
ES_685767,2022-12-16,3.0,,Satisfecho,18477
ES_907303,2023/02/21,5.0,1.0,Insatisfecho,16970
ES_114728,2024/04/27,1.0,1.0,Insatisfecho,52214
ES_488404,2022-11-14,5.0,2.0,Satisfecho,17596
ES_203204,2024/10/01,4.0,1.0,Muy satisfecho,7165942
ES_118644,2024-05-02,3.0,5.0,Insatisfecho,3569250
ES_662564,2024-10-04,2.0,4.0,Muy insatisfecho,17477
ES_442658,2022/12/22,3.0,5.0,Satisfecho,4792788
ES_714578,2024-03-03,,,Satisfecho_,7802438
ES_396026,2023-03-08,4.0,2.0,Muy satisfecho,5195568
ES_471609,2022/11/16,4.0,,Muy satisfecho,17820
ES_764503,2024/08/03,2.0,1.0,Muy insatisfecho,17360
ES_649992,2023-05-09,2.0,1.0,Muy satisfecho,9049654
ES_593603,2023-03-22,3.0,4.0,Muy satisfecho,17574
ES_360381,2023/01/18,1.0,2.0,Satisfecho,5654025
ES_115606,2023-06-11,5.0,2.0,Muy insatisfecho,18149
ES_936392,2024/07/03,3.0,5.0,Muy insatisfecho,16929
ES_289311,2023/11/11,3.0,2.0,Neutral,17086
ES_986178,2023/04/14,4.0,1.0,Neutral,17173
ES_487535,2024/06/02,2.0,2.0,Neutral,17258
ES_163121,2023/10/30,1.0,3.0,Muy insatisfecho*,18562
ES_486350,2023-03-19,2.0,3.0,Insatisfecho,17327
ES_15093,2023-06-24,2.0,3.0,Insatisfecho,8907322
ES_383819,2023/11/27,3.0,3.0,Muy satisfecho,17053
ES_70664,2023-08-05,2.0,2.0,Muy insatisfecho,5241183
ES_462868,2024/05/24,2.0,2.0,Muy insatisfecho,17059
ES_524390,2023-05-31,1.0,5.0,Insatisfecho,18304
ES_495474,2024-09-14,5.0,,Neutral,17020
ES_447793,2023/02/13,4.0,3.0,Neutral,18315
ES_275399,2023-06-11,4.0,2.0,Muy insatisfecho,17168
ES_846634,2023/11/12,4.0,4.0,Insatisfecho,18399
ES_308928,2022-10-18,,3.0,Insatisfecho,18351
ES_870026,2024-07-11,5.0,2.0,Insatisfecho,4737942
ES_377017,2023-02-27,,3.0,Muy insatisfecho*,18531
ES_99703,2023/07/03,1.0,4.0,Neutral,18212
ES_849495,2024/01/14,,2.0,Insatisfecho,18395
ES_159185,2022-11-19,4.0,2.0,Satisfecho,5246187
ES_690767,2023-08-13,4.0,4.0,Muy satisfecho,17524
ES_773924,2023/06/05,3.0,5.0,Insatisfecho,3990960
ES_72326,2023-11-13,1.0,2.0,Neutral,16899
ES_393087,2022/12/12,3.0,1.0,Neutral,9237483
ES_229645,2024/01/14,,2.0,Insatisfecho,17424
ES_927743,2024-03-19,5.0,,Neutral,16855
ES_804459,2024/08/25,,4.0,Muy insatisfecho,18211
ES_60205,2023/06/04,1.0,4.0,Insatisfecho,18085
ES_957858,2024-03-31,5.0,5.0,Satisfecho,9293991
ES_927490,2022/12/09,3.0,1.0,Muy insatisfecho,18080
ES_260415,2023/04/12,4.0,5.0,Muy satisfecho,18199
ES_857079,2023-10-01,2.0,2.0,Neutral*,3531279
ES_79135,2024-04-25,4.0,4.0,Muy satisfecho,18296
ES_898729,2024-06-20,1.0,,Muy satisfecho,18265
ES_377438,2023/02/08,5.0,2.0,Muy insatisfecho,7840614
ES_323468,2023/10/07,2.0,1.0,Neutral,17217
ES_787247,2024-08-22,1.0,3.0,Muy insatisfecho,5237118
ES_876795,2024/06/14,3.0,4.0,Satisfecho,17384
ES_733133,2023/06/24,3.0,3.0,Insatisfecho,18328
ES_183918,2023/11/10,5.0,5.0,Muy satisfecho,17150
ES_555599,2024/06/06,2.0,,Neutral,17821
ES_991525,2023/12/10,4.0,2.0,Satisfecho,5220798
ES_79567,2023/12/14,4.0,1.0,Insatisfecho,52187
ES_814101,2024-01-22,4.0,,Neutral,7239555
ES_639985,2022-12-31,1.0,4.0,Insatisfecho,9292077
ES_617861,2022/12/21,3.0,5.0,Muy insatisfecho,17524
ES_756294,2024/05/05,4.0,3.0,Satisfecho,17351
ES_889714,2023-09-03,2.0,4.0,Muy satisfecho,17082
ES_436403,2024/08/02,,5.0,Muy insatisfecho,17803
ES_742128,2024-04-01,3.0,2.0,Neutral,5653890
ES_269709,2023/10/04,1.0,4.0,Satisfecho,17536
ES_791861,2022-11-14,5.0,1.0,Neutral_,9396658
ES_621660,2024/01/29,3.0,4.0,Muy satisfecho,17113
ES_670712,2023/12/29,,2.0,Satisfecho,18354
ES_924597,2023-07-18,5.0,,Insatisfecho,17967
ES_830937,2024/02/26,2.0,1.0,Muy satisfecho,4730835
ES_894572,2024-04-01,,3.0,Insatisfecho,17655
ES_668542,2023-09-14,4.0,,Muy insatisfecho,17455
ES_843961,2024-02-15,4.0,,Insatisfecho,18616
ES_371691,2024/01/01,4.0,2.0,Muy satisfecho,5240280
ES_612417,2024/09/19,4.0,5.0,Neutral*,17757
ES_624342,2024-06-21,4.0,1.0,Muy satisfecho*,17031
ES_297019,2023/07/21,5.0,2.0,Insatisfecho,18035
ES_285823,2023-05-18,5.0,4.0,Insatisfecho,16717
ES_794167,2024/05/18,4.0,5.0,Satisfecho,17666
ES_729734,2024-07-15,4.0,3.0,Insatisfecho*,17697
ES_157955,2024-02-02,1.0,1.0,Muy insatisfecho,18495
ES_601589,2023-10-01,1.0,5.0,Insatisfecho,18580
ES_24027,2024/05/15,5.0,3.0,Muy satisfecho,17513
ES_790793,2024/02/04,3.0,3.0,Insatisfecho,16816
ES_514962,2024-03-20,4.0,1.0,Insatisfecho,16823
ES_864703,2023-03-15,3.0,4.0,Insatisfecho_,17282
ES_62750,2023-09-30,4.0,5.0,Muy satisfecho,18600
ES_960032,2023/09/18,4.0,3.0,Muy insatisfecho,17868
ES_501728,2024/04/17,3.0,1.0,Satisfecho,18181
ES_317755,2023-02-22,5.0,3.0,Muy satisfecho,4730886
ES_353208,2023-08-22,5.0,,Insatisfecho,3739833
ES_31240,2022-10-15,2.0,1.0,Muy satisfecho,17405
ES_986963,2024/06/10,2.0,2.0,Muy satisfecho,18097
ES_170948,2024-09-09,3.0,5.0,Satisfecho,16733
ES_68436,2024/01/15,2.0,,Neutral,17174
ES_146504,2024-06-14,2.0,4.0,Satisfecho,52221
ES_939412,2024-08-20,3.0,5.0,Satisfecho,17928
ES_962861,2024-09-29,2.0,2.0,Neutral,17533
ES_527664,2024-06-22,1.0,,Muy insatisfecho,5174720
ES_562944,2022/12/12,2.0,3.0,Insatisfecho,7928019
ES_386990,2023-10-09,5.0,2.0,Insatisfecho,18279
ES_703267,2022-11-11,4.0,3.0,Satisfecho,17789
ES_840856,2023/08/02,1.0,3.0,Muy insatisfecho,17204
ES_375502,2023/06/18,3.0,4.0,Muy satisfecho~,17916
ES_236835,2022/10/11,5.0,2.0,Muy satisfecho,17456
ES_117269,2023/04/16,2.0,3.0,Neutral,17171
ES_77246,2023/10/07,5.0,2.0,Muy insatisfecho,16670
ES_19102,2022/11/17,4.0,2.0,Muy satisfecho_,52201
ES_679720,2024-04-16,2.0,3.0,Neutral,17422
ES_914086,2024/01/29,4.0,1.0,Neutral,17199
ES_493279,2023/03/23,4.0,3.0,Muy insatisfecho*,52110
ES_294496,2023/12/01,5.0,3.0,Insatisfecho,18548
ES_636786,2024-04-21,2.0,3.0,Muy insatisfecho,17251
ES_925960,2023-05-01,1.0,2.0,Muy insatisfecho,17261
ES_359216,2024-02-06,1.0,1.0,Satisfecho~,17634
ES_68417,2022/11/15,,1.0,Insatisfecho,17350
ES_39845,2023/05/01,1.0,5.0,Insatisfecho,17512
ES_307652,2023/01/26,4.0,5.0,Muy insatisfecho_,17705
ES_469427,2023-11-10,4.0,2.0,Muy satisfecho,17551
ES_919391,2023-09-12,5.0,3.0,Muy insatisfecho_,8941726
ES_963616,2023/03/13,4.0,,Satisfecho,18062
ES_959752,2024/08/09,,,Muy insatisfecho*,5075483
ES_730425,2023/12/03,2.0,5.0,Insatisfecho,16941
ES_71408,2023/08/02,3.0,3.0,Neutral,16736
ES_233518,2024-09-17,1.0,1.0,Neutral,18637
ES_732075,2023/02/20,4.0,1.0,Insatisfecho,17684
ES_255632,2023-04-28,5.0,3.0,Satisfecho,5654057
ES_691653,2024/03/15,1.0,2.0,Satisfecho,17180
ES_468102,2023/09/15,5.0,3.0,Satisfecho,18146
ES_812741,2023-05-22,,4.0,Muy insatisfecho,17860
ES_38592,2024-08-09,3.0,2.0,Insatisfecho,17636
ES_956057,2024-07-09,2.0,3.0,Neutral,17657
ES_834628,2023/06/14,2.0,3.0,Muy satisfecho,17808
ES_819163,2024/10/08,1.0,1.0,Muy satisfecho,7595814
ES_412543,2023/06/17,4.0,5.0,Muy satisfecho,4737942
ES_984350,2023/07/08,5.0,1.0,Insatisfecho,18027
ES_20378,2024-03-14,1.0,1.0,Insatisfecho,52131
ES_15909,2024/06/06,1.0,1.0,Neutral,18118
ES_335880,2023-02-06,4.0,1.0,Neutral*,18232
ES_203965,2023-04-22,3.0,1.0,Neutral,18479
ES_939673,2024-07-01,4.0,4.0,Satisfecho,16972
ES_677088,2023-05-11,3.0,3.0,Insatisfecho,17841
ES_837914,2024-05-01,4.0,,Satisfecho,18279
ES_811673,2024/02/02,3.0,2.0,Muy satisfecho,5237121
ES_517756,2023-08-20,3.0,,Satisfecho,5240288
ES_744821,2023/09/19,4.0,4.0,Satisfecho,18467
ES_513878,2023/05/26,2.0,3.0,Neutral,17129
ES_479446,2024-06-29,5.0,5.0,Satisfecho,18407
ES_579088,2023-05-24,3.0,3.0,Neutral,17405
ES_339288,2023/12/16,3.0,5.0,Muy insatisfecho,52085
ES_732786,2024/10/09,3.0,5.0,Muy insatisfecho,18364
ES_175341,2023/02/05,4.0,5.0,Insatisfecho_,17707
ES_494506,2024/08/30,,2.0,Insatisfecho_,16917
ES_805558,2024-01-14,5.0,2.0,Muy insatisfecho,18523
ES_545666,2023-03-03,2.0,,Neutral,18333
ES_823330,2024-08-14,3.0,,Muy insatisfecho,7356671
ES_866362,2022/11/15,3.0,3.0,Neutral,5246180
ES_638665,2024-05-15,,1.0,Insatisfecho,8799648
ES_423553,2023-08-10,3.0,2.0,Insatisfecho,17815
ES_152658,2024-01-04,4.0,5.0,Neutral,3573350
ES_309494,2023/12/10,4.0,1.0,Insatisfecho,17487
ES_179442,2023/05/24,3.0,4.0,Satisfecho,16766
ES_343429,2024-07-31,1.0,2.0,Muy satisfecho,7247843
ES_472972,2023-01-20,2.0,2.0,Insatisfecho,17076
ES_748024,2023-08-18,4.0,5.0,Muy insatisfecho,16992
ES_737410,2023-04-18,2.0,4.0,Muy satisfecho,18029
ES_195781,2024/06/15,4.0,2.0,Neutral,17646
ES_129653,2023-09-02,5.0,5.0,Insatisfecho,16697
ES_382000,2023-11-01,5.0,2.0,Muy satisfecho,18314
ES_284888,2023-08-06,3.0,2.0,Muy insatisfecho*,17925
ES_186075,2023/06/20,3.0,,Satisfecho,5654051
ES_869905,2024/09/06,,,Muy satisfecho,16842
ES_701551,2023-04-04,3.0,5.0,Muy satisfecho,18287
ES_305457,2024/06/28,1.0,5.0,Neutral,7247916
ES_565652,2023/04/04,5.0,4.0,Satisfecho,17938
ES_554796,2023-06-26,3.0,1.0,Muy insatisfecho,3569191
ES_461593,2024-09-12,2.0,4.0,Muy insatisfecho,18475
ES_2165,2024-09-24,5.0,5.0,Neutral,18284
ES_234259,2022-12-11,2.0,1.0,Muy insatisfecho,17287
ES_959612,2023-01-21,5.0,1.0,Satisfecho,17946
ES_750763,2023-07-22,3.0,1.0,Satisfecho_,3740132
ES_96996,2022/12/29,5.0,1.0,Satisfecho,17510
ES_295368,2023-04-10,2.0,,Satisfecho,16692
ES_667514,2024/08/04,,3.0,Satisfecho,52141
ES_588646,2023-12-12,4.0,2.0,Muy satisfecho*,18366
ES_660271,2022-12-15,2.0,,Insatisfecho,17345
ES_882612,2024-09-30,,,Muy insatisfecho,17744
ES_785777,2022-11-15,3.0,3.0,Satisfecho,52197
ES_744554,2023/12/14,,2.0,Muy satisfecho,17042
ES_788737,2023-09-20,4.0,4.0,Neutral,17642
ES_758302,2023/07/01,5.0,3.0,Insatisfecho,3568177
ES_589353,2024-02-21,3.0,3.0,Muy satisfecho,5237118
ES_504872,2024-04-05,3.0,4.0,Insatisfecho,8799554
ES_931443,2023-01-05,5.0,5.0,Muy satisfecho,17214
ES_798575,2024-07-12,5.0,,Neutral*,17607
ES_382449,2024-07-28,,,Insatisfecho,52214
ES_41971,2023-04-13,5.0,3.0,Muy satisfecho,18347
ES_221954,2023/08/21,5.0,3.0,Neutral,18501
ES_333521,2024/01/19,1.0,2.0,Muy satisfecho*,17800
ES_266837,2023-03-22,5.0,,Satisfecho,17923
ES_572337,2024-05-09,4.0,3.0,Muy insatisfecho,17777
ES_251092,2023-06-15,5.0,,Muy insatisfecho~,7107703
ES_802788,2022-12-04,3.0,4.0,Muy insatisfecho,18629
ES_625484,2024/06/18,3.0,,Muy insatisfecho,17919
ES_417881,2024-03-20,3.0,2.0,Muy satisfecho,16692
ES_768233,2022/12/09,4.0,5.0,Satisfecho,16882
ES_449600,2024/02/26,2.0,4.0,Satisfecho,18487
ES_470906,2023-01-05,4.0,4.0,Satisfecho,52189
ES_146058,2023-07-08,,5.0,Muy insatisfecho,52180
ES_133304,2024/03/17,3.0,5.0,Muy insatisfecho,5653971
ES_858797,2022/12/11,5.0,4.0,Muy satisfecho,17879
ES_89058,2024-03-26,5.0,3.0,Neutral~,18007
ES_265286,2023-04-04,4.0,,Muy satisfecho,17656
ES_260201,2023/04/22,3.0,2.0,Muy insatisfecho~,18054
ES_887564,2023-11-29,4.0,1.0,Insatisfecho,17709
ES_629723,2023/05/30,4.0,,Satisfecho,17162
ES_449124,2022/10/20,5.0,1.0,Satisfecho,17218
ES_472871,2024-01-06,3.0,,Satisfecho,17952
ES_967798,2023-04-22,3.0,1.0,Insatisfecho,18043
ES_257574,2022/11/15,3.0,4.0,Muy insatisfecho,16773
ES_17053,2022-10-21,4.0,1.0,Muy satisfecho,17300
ES_269860,2024-04-02,5.0,5.0,Muy insatisfecho~,16821
ES_639522,2022/12/25,1.0,3.0,Satisfecho,8785504
ES_179688,2023/02/14,1.0,4.0,Muy insatisfecho,16869
ES_673988,2022/12/18,1.0,4.0,Muy satisfecho,18490
ES_202920,2023-11-22,1.0,1.0,Insatisfecho,52203
ES_746021,2023-04-21,3.0,2.0,Muy satisfecho,16970
ES_336434,2023/07/21,3.0,3.0,Muy satisfecho,17477
ES_8673,2024/09/13,2.0,4.0,Muy insatisfecho,16976
ES_271641,2023/02/19,2.0,1.0,Muy satisfecho,17966
ES_401811,2024/03/14,1.0,1.0,Muy insatisfecho,18473
ES_478865,2024-03-05,4.0,5.0,Muy insatisfecho,17585
ES_753523,2023/11/21,,3.0,Insatisfecho,17409
ES_652325,2024/07/30,2.0,1.0,Muy satisfecho,7839105
ES_693976,2024-06-30,5.0,1.0,Satisfecho,7928031
ES_212185,2024-08-27,4.0,5.0,Neutral,17847
ES_644144,2023-04-25,1.0,5.0,Satisfecho,17381
ES_879119,2023/03/06,2.0,1.0,Satisfecho,17775
ES_638515,2024/02/20,2.0,4.0,Satisfecho,18272
ES_849841,2023-08-20,1.0,4.0,Neutral,18537
ES_408988,2022/11/27,5.0,,Muy insatisfecho~,18097
ES_220262,2024-02-10,5.0,2.0,Satisfecho,17057
ES_626755,2024-03-10,4.0,3.0,Muy insatisfecho,17388
ES_317518,2024/07/04,3.0,,Insatisfecho,17357
ES_861117,2024/04/05,2.0,4.0,Satisfecho,18188
ES_969730,2023-05-16,,2.0,Satisfecho,3531285
ES_185656,2024/03/24,4.0,3.0,Muy insatisfecho,16935
ES_506561,2022-10-18,5.0,3.0,Insatisfecho,18541
ES_648508,2023/11/18,,4.0,Neutral*,5071674
ES_124919,2023-01-10,1.0,5.0,Muy insatisfecho_,52155
ES_184112,2023/06/11,1.0,3.0,Satisfecho,17418
ES_620627,2023/12/30,4.0,1.0,Muy satisfecho,17325
ES_197236,2023/06/08,3.0,5.0,Neutral,17296
ES_160152,2022-11-17,5.0,3.0,Satisfecho,18320
ES_890756,2023/10/03,3.0,3.0,Insatisfecho,5218558
ES_813922,2023-12-21,2.0,3.0,Insatisfecho,18509
ES_418946,2022/11/30,2.0,,Neutral*,18449
ES_78661,2024-10-05,4.0,,Insatisfecho,18269
ES_134650,2024/06/22,3.0,5.0,Muy insatisfecho,17179
ES_498907,2024-07-24,2.0,1.0,Insatisfecho,52111
ES_549851,2022-10-17,1.0,2.0,Insatisfecho,18264
ES_673285,2022/11/13,4.0,1.0,Insatisfecho,17255
ES_744813,2024/01/07,5.0,1.0,Insatisfecho,5133174
ES_5897,2023/10/31,5.0,1.0,Muy satisfecho,18165
ES_327851,2023-04-14,,1.0,Insatisfecho_,17947
ES_754922,2023/08/19,3.0,5.0,Muy insatisfecho,5204992
ES_845833,2024-07-12,4.0,2.0,Neutral,18063
ES_170631,2024-03-16,3.0,4.0,Muy insatisfecho_,16959
ES_214314,2023/07/02,1.0,5.0,Muy satisfecho,5241179
ES_455874,2024/05/12,,5.0,Muy satisfecho,5241170
ES_265348,2024/07/06,1.0,1.0,Neutral,18417
ES_999322,2023-08-27,1.0,4.0,Satisfecho,16825
ES_288186,2023-10-25,2.0,4.0,Satisfecho,5654045
ES_853989,2023/06/19,3.0,4.0,Satisfecho,18314
ES_15834,2023/01/24,3.0,2.0,Neutral,18527
ES_31996,2024/04/17,1.0,5.0,Neutral,17533
ES_119038,2023/03/13,5.0,4.0,Insatisfecho,1118678
ES_635063,2023/05/30,,4.0,Satisfecho*,18572
ES_883759,2023-10-09,3.0,1.0,Muy satisfecho,17352
ES_749849,2024-03-07,2.0,3.0,Muy satisfecho,16947
ES_817164,2023/04/13,1.0,3.0,Muy satisfecho,18125
ES_277289,2023/12/13,1.0,4.0,Muy insatisfecho,18616
ES_932341,2023/03/09,2.0,5.0,Insatisfecho,17381
ES_957184,2022-10-24,1.0,1.0,Satisfecho,5237134
ES_172376,2024/03/21,3.0,,Satisfecho,5220866
ES_934654,2022-12-26,5.0,3.0,Insatisfecho,7764194
ES_401729,2023/06/23,2.0,4.0,Satisfecho,9160067
ES_670094,2023-12-16,3.0,3.0,Neutral,18003
ES_632992,2023/07/12,4.0,2.0,Neutral,17658
ES_279179,2022/12/16,5.0,,Muy satisfecho,17026
ES_75619,2024-01-04,4.0,4.0,Satisfecho,17581
ES_794967,2023-06-29,4.0,2.0,Muy insatisfecho*,17866
ES_750717,2024-09-01,1.0,1.0,Muy insatisfecho,16958
ES_905860,2023-03-06,2.0,4.0,Satisfecho,7168609
ES_804019,2023/03/22,2.0,4.0,Neutral,17016
ES_215092,2023/08/18,5.0,1.0,Muy insatisfecho,7125630
ES_74964,2024-05-12,,2.0,Insatisfecho,17070
ES_29905,2024-04-21,3.0,4.0,Satisfecho,18551
ES_812890,2023/07/06,1.0,2.0,Muy insatisfecho,18533
ES_274388,2023/03/25,5.0,2.0,Insatisfecho,4730856
ES_495178,2023/01/03,4.0,3.0,Insatisfecho,4792806
ES_153327,2023/01/21,1.0,2.0,Neutral~,7853205
ES_875009,2024/09/24,1.0,2.0,Muy satisfecho,9160067
ES_416233,2023-05-20,,5.0,Muy insatisfecho,9438309
ES_141870,2023-05-27,1.0,,Insatisfecho,17011
ES_407237,2024/05/18,2.0,1.0,Muy insatisfecho,5802272
ES_521458,2023/12/07,3.0,5.0,Muy insatisfecho,7591618
ES_382411,2024-04-05,4.0,3.0,Neutral,3573050
ES_588096,2024/06/09,3.0,2.0,Satisfecho,17829
ES_382708,2024-06-27,4.0,1.0,Muy insatisfecho,17342
ES_722837,2023-04-03,1.0,5.0,Muy satisfecho,17668
ES_73789,2023-07-29,5.0,3.0,Muy satisfecho,16958
ES_944498,2023/09/23,4.0,3.0,Muy satisfecho,3573056
ES_140435,2023-10-07,2.0,5.0,Insatisfecho,17354
ES_689246,2023/03/16,1.0,3.0,Satisfecho,451348
ES_585139,2023/12/06,3.0,1.0,Neutral,16986
ES_995754,2024-09-28,3.0,2.0,Neutral,16959
ES_135980,2023/05/05,1.0,2.0,Muy insatisfecho,8799607
ES_136761,2024/04/28,4.0,4.0,Muy insatisfecho,18161
ES_280302,2024/06/24,1.0,2.0,Satisfecho,17095
ES_818529,2024/08/03,4.0,4.0,Muy satisfecho,17000
ES_495136,2024/07/05,,4.0,Neutral,7126154
ES_211171,2023/07/07,,2.0,Satisfecho,18322
ES_570779,2023-03-17,3.0,2.0,Insatisfecho,17608
ES_418006,2024/08/15,3.0,2.0,Muy insatisfecho,16997
ES_732435,2024/04/20,,5.0,Neutral,17478
ES_745717,2024/03/24,4.0,2.0,Neutral*,3611795
ES_48157,2024/02/12,3.0,1.0,Neutral,7591554
ES_228094,2023/12/08,1.0,3.0,Muy satisfecho,18234
ES_291320,2022-12-31,4.0,3.0,Muy satisfecho,17823
ES_801627,2023/10/02,2.0,4.0,Muy insatisfecho,9181989
ES_83400,2023/08/01,2.0,2.0,Muy satisfecho,3531281
ES_50015,2023-05-15,,,Neutral_,52088
ES_68716,2023/06/19,2.0,3.0,Insatisfecho,18563
ES_866333,2024-07-20,1.0,,Neutral,7362864
ES_959535,2023/04/14,1.0,3.0,Muy satisfecho,16896
ES_647863,2023-05-12,5.0,4.0,Muy satisfecho,52109
ES_910297,2024/03/02,5.0,5.0,Muy insatisfecho,52203
ES_130572,2023/12/16,4.0,5.0,Muy satisfecho,52206
ES_345565,2024/02/20,1.0,5.0,Muy satisfecho~,17437
ES_742498,2024-05-26,5.0,5.0,Insatisfecho,17062
ES_173150,2022-11-13,1.0,1.0,Satisfecho,16683
ES_935279,2023-01-04,5.0,3.0,Muy satisfecho,18483
ES_14567,2024-03-03,2.0,1.0,Neutral,17613
ES_176396,2023/08/11,3.0,2.0,Muy insatisfecho,17424
ES_878622,2023-11-13,4.0,4.0,Satisfecho,18535
ES_196955,2023-02-05,2.0,1.0,Muy satisfecho,17330
ES_155464,2023-08-03,1.0,1.0,Insatisfecho,16974
ES_913099,2022/10/26,3.0,3.0,Muy satisfecho,7802464
ES_419210,2023-10-28,,2.0,Muy insatisfecho,18558
ES_15831,2023/01/27,5.0,5.0,Satisfecho_,5246184
ES_113717,2024/08/15,5.0,1.0,Muy satisfecho,17169
ES_424814,2023-07-29,1.0,,Muy insatisfecho,16958
ES_121172,2022/11/09,1.0,3.0,Muy satisfecho,52123
ES_520217,2024/09/02,4.0,5.0,Muy satisfecho,17384
ES_135408,2024-04-30,2.0,1.0,Satisfecho,17640
ES_872726,2022/12/17,4.0,3.0,Satisfecho_,3573018
ES_108943,2022-12-18,4.0,4.0,Neutral,9263613
ES_718927,2024/07/01,3.0,4.0,Satisfecho*,5240275
ES_876887,2023-11-21,2.0,3.0,Neutral,9272789
ES_322307,2023/10/03,1.0,3.0,Satisfecho,4745667
ES_981664,2024-05-06,2.0,1.0,Neutral,5211176
ES_16830,2023/08/14,2.0,3.0,Muy satisfecho,18139
ES_292309,2024-08-21,1.0,,Insatisfecho,3566376
ES_491088,2022/12/24,,2.0,Muy insatisfecho~,16662
ES_195268,2024/06/07,5.0,5.0,Insatisfecho,17373
ES_706080,2023-09-20,5.0,4.0,Neutral,17489
ES_611446,2023-01-01,4.0,4.0,Insatisfecho,16858
ES_599182,2023-11-25,2.0,5.0,Muy satisfecho,7162545
ES_701323,2023-11-30,5.0,1.0,Insatisfecho,17000
ES_414277,2024/07/06,5.0,3.0,Insatisfecho,7125603
ES_187170,2023-03-26,3.0,3.0,Muy satisfecho*,16843
ES_996830,2024/07/10,1.0,4.0,Muy satisfecho,5241180
ES_646666,2023-04-26,5.0,2.0,Satisfecho*,17965
ES_371216,2024-01-06,4.0,5.0,Muy insatisfecho,5240324
ES_73679,2024/04/19,2.0,2.0,Neutral,5268593
ES_523994,2024-01-31,1.0,,Muy satisfecho,7928031
ES_307555,2023/09/13,5.0,2.0,Neutral,17824
ES_854988,2023-02-24,5.0,2.0,Muy insatisfecho*,52086
ES_869458,2024/04/26,5.0,5.0,Satisfecho*,9046351
ES_393431,2023/04/18,4.0,1.0,Muy insatisfecho,17151
ES_206775,2023-07-19,,5.0,Neutral,17810
ES_451960,2023/03/17,2.0,4.0,Neutral,17643
ES_807642,2024/09/18,1.0,3.0,Satisfecho,7595815
ES_405968,2024-02-07,1.0,2.0,Muy satisfecho,16879
ES_473947,2024-05-30,4.0,2.0,Satisfecho,16780
ES_16756,2023-09-10,1.0,1.0,Muy insatisfecho,18253
