ID,FechaReporte,TipoIncidente,Gravedad,AreaRecreativaID
IS_600766,2024/07/07,Comportamiento inadecuado,Baja,16701
IS_841094,2023/01/11,Robo,Media,17848
IS_327594,2023/02/21,Daño estructural,Alta,18471
IS_625292,2023-07-10,Robo,Alta,17760
IS_494027,2022-10-28,Vandalismo,Alta,18607
IS_630821,2023/01/31,,Baja,17496
IS_366312,2023/04/25,Comportamiento inadecuado,Media,17097
IS_742800,2024/09/23,Vandalismo,Alta,52180
IS_377803,2023/10/13,Comportamiento inadecuado,Baja*,8799600
IS_150061,2023/09/10,Vandalismo,Baja~,5237129
IS_119281,2022-11-21,Robo,Alta,18258
IS_564861,2023/05/05,Vandalismo,Media,17589
IS_427262,2024-05-04,Vandalismo,Media,5237126
IS_369574,2023/08/24,Vandalismo,Baja,9348753
IS_209670,2023-06-02,Robo,Media,4989388
IS_202920,2023-03-02,Vandalismo,Alta~,17571
IS_714320,2024-05-27,Daño estructural,Alta_,17442
IS_557574,2024/08/03,Comportamiento inadecuado,Media,16812
IS_519987,2023/11/05,Daño estructural,Baja,5240283
IS_144928,2024-04-25,Daño estructural,Alta~,3568959
IS_593777,2024-04-30,Robo,Alta,17144
IS_86346,2024/05/10,Comportamiento inadecuado,Media,17887
IS_165945,2024/03/01,Comportamiento inadecuado,Media,17008
IS_320436,2024-01-24,Vandalismo,Baja,17684
IS_597899,2024/04/13,,Media,17954
IS_123476,2024-08-08,Daño estructural,Baja,17729
IS_391672,2024/01/16,Vandalismo,Media,17763
IS_876368,2024-03-08,Robo,Media,5654012
IS_612620,2023/11/06,Daño estructural,Baja,5174681
IS_401832,2023-01-01,Comportamiento inadecuado,Baja,18589
IS_25537,2024-07-08,,Baja,17103
IS_716735,2024/08/15,Vandalismo,Baja,9438309
IS_8392,2023-11-11,Robo,Baja,5240285
IS_476423,2022/11/11,Vandalismo,Alta,17677
IS_267243,2022-10-22,Comportamiento inadecuado,Media,5654016
IS_518748,2023/01/01,Comportamiento inadecuado,Media,17998
IS_354994,2024-08-22,Daño estructural,Media,17200
IS_100223,2023-11-27,,Media,8909081
IS_678447,2023/11/16,Robo,Baja,17620
IS_296513,2023/01/11,Daño estructural,Media,17477
IS_208608,2023/01/26,Daño estructural,Baja,52108
IS_507946,2024/01/23,Comportamiento inadecuado,Alta,18117
IS_254944,2022-11-14,Robo,Media,18235
IS_334961,2024-06-02,Daño estructural,Alta,18542
IS_482076,2024/06/07,Daño estructural,Media,17478
IS_452017,2023/05/20,Robo,Alta,8799605
IS_886569,2024/09/19,,Media,5654006
IS_571165,2023/07/05,Comportamiento inadecuado,Media,52125
IS_13669,2022-12-26,Daño estructural,Media,16799
IS_828702,2023-06-15,Vandalismo,Alta,17684
IS_132065,2024/04/10,Comportamiento inadecuado,Alta,18013
IS_64122,2023/07/05,Robo,Alta,18462
IS_796837,2024/08/02,Comportamiento inadecuado,Media,17759
IS_482761,2023/12/29,Vandalismo,Alta,18079
IS_620278,2023/08/10,,Alta~,17886
IS_767428,2024-07-01,Daño estructural,Media,18469
IS_958528,2024/02/22,Comportamiento inadecuado,Baja,52182
IS_38682,2024-06-02,Robo,Alta,16903
IS_363127,2022/12/03,Daño estructural,Alta_,17025
IS_171500,2023-03-11,Comportamiento inadecuado,Alta,17302
IS_224341,2024-01-05,,Alta,452347
IS_67411,2024/05/21,Robo,Baja,18544
IS_344965,2023-11-02,Robo,Baja,18115
IS_93603,2024/08/22,Comportamiento inadecuado,Alta,17122
IS_336475,2023-10-25,Robo,Media,17836
IS_126954,2023/01/17,Comportamiento inadecuado,Alta,17456
IS_760210,2024/02/22,Vandalismo,Baja,18157
IS_626063,2023/01/01,,Baja,17881
IS_189627,2024/07/11,Daño estructural,Media,18316
IS_785795,2024-09-19,Robo,Alta,17798
IS_37204,2022/11/05,Daño estructural,Baja,17191
IS_952732,2024-03-11,Daño estructural,Media,9177985
IS_721577,2022-10-29,Vandalismo,Media,17620
IS_515286,2023-08-21,Robo,Alta,16782
IS_483821,2022/10/16,Robo,Media,18322
IS_996955,2023/02/13,Robo,Baja,8799638
IS_783336,2023/09/02,Robo,Alta~,17203
IS_593935,2024/04/24,Vandalismo,Media,5802688
IS_852793,2023/09/30,Comportamiento inadecuado,Alta,5213826
IS_563098,2024-06-25,Daño estructural,Baja,18416
IS_264957,2023-08-25,Robo,Media,18107
IS_284122,2024/01/09,Robo,Baja*,17123
IS_585567,2023-08-16,Vandalismo,Media,5246199
IS_613777,2023-02-23,Daño estructural,Media,17150
IS_551361,2024-06-13,Vandalismo,Alta,16878
IS_923775,2023-12-23,Comportamiento inadecuado,Baja,17871
IS_437509,2024/05/24,,Media,17716
IS_134684,2023/01/17,Vandalismo,Media,17784
IS_29137,2023/08/15,Vandalismo,Alta,16799
IS_304926,2023/05/28,Comportamiento inadecuado,Baja~,5213821
IS_629562,2023/10/26,Comportamiento inadecuado,Media,18070
IS_970525,2022-11-28,Comportamiento inadecuado,Media,17569
IS_439055,2023-02-10,Vandalismo,Baja,18089
IS_810148,2024-05-15,Comportamiento inadecuado,Media,17937
IS_583298,2023-02-21,Daño estructural,Baja,17303
IS_50159,2024/06/10,Daño estructural,Baja~,17590
IS_739557,2024/03/04,Vandalismo,Alta,5213834
IS_929731,2023/05/13,Daño estructural,Media,18433
IS_933182,2023-12-12,Vandalismo,Baja,3568173
IS_545492,2022-11-28,,Media,16843
IS_684358,2024-04-21,Comportamiento inadecuado,Baja,18580
IS_117206,2024/01/02,Robo,Alta,18101
IS_842654,2023-12-30,Robo,Media,17650
IS_946068,2023-11-14,Comportamiento inadecuado,Media,16752
IS_708703,2023-05-07,Daño estructural,Baja,17225
IS_504136,2023/07/20,Daño estructural,Media,5237117
IS_89830,2022/11/20,Daño estructural,Media_,18012
IS_780849,2023/09/26,Comportamiento inadecuado,Alta,5240285
IS_950464,2024/03/05,Robo,Media,9536964
IS_609052,2024-08-20,Daño estructural,Media~,18173
IS_349585,2023/02/07,Vandalismo,Alta,16707
IS_240055,2023-02-08,,Media,17905
IS_640522,2023/09/01,Robo,Alta,18559
IS_897376,2024-04-04,Robo,Baja,17787
IS_809102,2024-08-26,Comportamiento inadecuado,Media,18597
IS_116326,2023/06/04,Comportamiento inadecuado,Baja~,18020
IS_790291,2023-10-10,Daño estructural,Media,18609
IS_999506,2023/09/16,Comportamiento inadecuado,Baja,17538
IS_183965,2024/07/22,Vandalismo,Media_,18080
IS_581452,2022/11/02,Comportamiento inadecuado,Media,5653905
IS_832021,2023/02/16,Daño estructural,Baja,17172
IS_956961,2022-12-17,Comportamiento inadecuado,Baja,52082
IS_818572,2022/11/22,Comportamiento inadecuado,Media,451353
IS_511490,2023/08/12,Vandalismo,Baja,52156
IS_605643,2022/12/12,Daño estructural,Baja,17421
IS_690243,2023/04/28,Robo,Alta*,18350
IS_792838,2023/01/17,Vandalismo,Alta,17002
IS_856957,2024-06-09,Comportamiento inadecuado,Alta,8799950
IS_284663,2022-12-18,Daño estructural,Baja,52189
IS_249135,2022-12-19,Vandalismo,Media,18210
IS_233468,2022-11-25,Comportamiento inadecuado,Alta,17656
IS_200449,2023-09-11,Robo,Baja,17447
IS_969379,2024/02/16,Comportamiento inadecuado,Baja,5237125
IS_235235,2024/08/04,,Baja,52146
IS_963642,2023-07-24,Daño estructural,Baja,9403205
IS_917244,2022/10/11,,Alta,18278
IS_770465,2022/10/29,Comportamiento inadecuado,Alta*,18097
IS_19084,2023-02-19,Robo,Media,17616
IS_240647,2024/02/11,Comportamiento inadecuado,Baja,18626
IS_112828,2024-08-09,Robo,Baja,17581
IS_273303,2024-03-27,Robo,Baja,17779
IS_738857,2023/10/24,Vandalismo,Media,17829
IS_956492,2023/05/13,Vandalismo,Media,8799633
IS_979367,2023-04-08,Daño estructural,Media,17059
IS_458751,2023/12/03,Vandalismo,Baja,17977
IS_222161,2023/01/21,Comportamiento inadecuado,Alta~,18074
IS_352274,2023-06-16,Vandalismo,Media,18631
IS_562362,2023-06-26,Vandalismo,Baja,16879
IS_636232,2024/09/24,Comportamiento inadecuado,Alta,9295425
IS_24934,2024-03-16,Comportamiento inadecuado,Baja,17726
IS_109304,2024-07-20,Comportamiento inadecuado,Baja,451584
IS_420020,2023/04/26,Vandalismo,Baja,17929
IS_160415,2024/01/18,Comportamiento inadecuado,Media,17575
IS_267300,2024-09-17,Daño estructural,Baja,7107693
IS_467933,2024-06-05,Daño estructural,Media,5237111
IS_590664,2024/04/17,Vandalismo,Baja,18511
IS_362671,2023/11/15,Daño estructural,Alta,5802272
IS_370538,2023-08-20,,Baja,7107699
IS_566692,2024-05-01,Daño estructural,Media,18509
IS_350205,2024/10/04,Comportamiento inadecuado,Media,18197
IS_742777,2023/11/11,Vandalismo,Media,8776034
IS_803363,2024/05/27,,Baja,5219920
IS_851617,2024-04-08,,Media,7927322
IS_457148,2024-08-19,Comportamiento inadecuado,Baja,18562
IS_580530,2024/05/01,,Baja,5237128
IS_178297,2024/02/17,Robo,Baja,17296
IS_449959,2024/05/29,Comportamiento inadecuado,Baja,18033
IS_62567,2022/10/27,Vandalismo,Baja,18133
IS_361669,2023-02-04,Comportamiento inadecuado,Baja,17418
IS_902570,2024/01/29,Robo,Baja*,17656
IS_139336,2023-02-25,Robo,Baja,5174650
IS_94983,2024/02/28,Robo,Baja,17850
IS_518651,2024/03/06,Vandalismo,Alta,18069
IS_248762,2023-02-17,Comportamiento inadecuado,Baja,17456
IS_707510,2022-11-02,Daño estructural,Baja~,18360
IS_503615,2023-07-04,,Media,17169
IS_663755,2023/02/12,,Media,3971913
IS_774312,2024/05/30,Vandalismo,Media,3963526
IS_52603,2022-12-01,Daño estructural,Alta,18117
IS_981286,2024-08-07,Comportamiento inadecuado,Baja,18273
IS_823161,2023/03/30,Comportamiento inadecuado,Alta,3531283
IS_629001,2023-04-13,Comportamiento inadecuado,Baja,52109
IS_694842,2024/08/07,,Alta,18600
IS_865328,2024/05/18,Robo,Alta,5241186
IS_821518,2024-04-26,Daño estructural,Alta,17996
IS_279937,2024/06/22,Vandalismo,Baja_,7125630
IS_709435,2022-11-09,Vandalismo,Alta,17242
IS_964490,2024/07/20,Robo,Alta,7928069
IS_355948,2024-07-13,Daño estructural,Alta,18523
IS_705806,2024/05/11,Vandalismo,Media,9049652
IS_533723,2022-11-21,Daño estructural,Alta,17388
IS_890214,2023/08/05,Vandalismo,Media,8799532
IS_126619,2023/12/08,Comportamiento inadecuado,Media,18143
IS_633354,2024/08/03,Vandalismo,Alta,17450
IS_520856,2023/11/20,Vandalismo,Media,16995
IS_873533,2023-10-12,Daño estructural,Baja,18491
IS_162214,2022/12/01,Vandalismo,Media,52095
IS_619492,2023-05-21,Robo,Alta,17967
IS_861658,2023/04/26,Comportamiento inadecuado,Media,16756
IS_416512,2024-08-23,Daño estructural,Media,16989
IS_604397,2023/08/25,Vandalismo,Alta,52213
IS_598975,2022-11-06,Comportamiento inadecuado,Alta,3573050
IS_510459,2023-09-12,Daño estructural,Baja,17415
IS_970093,2024/08/15,Daño estructural,Media*,7889423
IS_628263,2023-03-03,Daño estructural,Baja,5010682
IS_398854,2024/08/26,Robo,Media,18291
IS_71527,2023/06/25,Vandalismo,Baja,17268
IS_805343,2023-11-06,Robo,Baja,7024214
IS_398252,2023/06/13,Vandalismo,Alta,17768
IS_58214,2024-03-22,Vandalismo,Alta,16661
IS_253101,2023-10-02,Comportamiento inadecuado,Media,17387
IS_839988,2024/01/05,Robo,Media,17009
IS_188373,2023-07-07,Comportamiento inadecuado,Media,18364
IS_34277,2024-09-16,Robo,Baja,17315
IS_453439,2024/09/06,Comportamiento inadecuado,Media,16906
IS_788462,2023-04-28,Comportamiento inadecuado,Media,17516
IS_284690,2024-07-05,Daño estructural,Baja,17442
IS_41994,2023/03/15,Vandalismo,Alta,16965
IS_825826,2023/07/15,Daño estructural,Media,18341
IS_883619,2023/08/10,Vandalismo,Baja,17849
IS_262670,2024/09/16,Comportamiento inadecuado,Alta,18527
IS_432022,2024-04-26,Comportamiento inadecuado,Alta,18305
IS_348879,2023/10/11,Daño estructural,Baja,18140
IS_528564,2024/07/25,Daño estructural,Media,5220798
IS_828148,2023-12-30,Comportamiento inadecuado,Baja,18170
IS_458782,2023-09-01,Vandalismo,Media,3991132
IS_51943,2023-07-23,Daño estructural,Media,17002
IS_913815,2024-02-12,Robo,Baja,4731210
IS_294809,2023/08/26,Daño estructural,Baja,5237109
IS_682866,2023/02/05,Robo,Media,5802688
IS_444797,2023-12-26,Comportamiento inadecuado,Alta_,451593
IS_652457,2023-05-24,Vandalismo,Media,17893
IS_138016,2023-05-25,Vandalismo,Alta,18619
IS_963159,2023-06-11,Daño estructural,Media,5219919
IS_101582,2024/07/15,Daño estructural,Media,18445
IS_694497,2023/10/01,Robo,Baja,52129
IS_562991,2023-04-28,Vandalismo,Baja,17501
IS_854892,2024/02/01,Comportamiento inadecuado,Media,17468
IS_309341,2024/02/16,Robo,Media_,18316
IS_138062,2024-05-17,Comportamiento inadecuado,Media,17642
IS_861737,2023/06/07,Daño estructural,Media,52105
IS_340048,2024-06-03,Daño estructural,Baja,16733
IS_55902,2024/04/12,,Baja,5241180
IS_890055,2024/08/06,Vandalismo,Baja,18587
IS_134268,2024-05-13,Vandalismo,Media_,5174650
IS_268055,2023/10/16,Vandalismo,Alta_,52190
IS_117523,2022/11/20,Comportamiento inadecuado,Media,17103
IS_945331,2023/05/24,Robo,Media,52116
IS_295021,2024-06-05,Daño estructural,Alta,17418
IS_482513,2023/10/11,Comportamiento inadecuado,Alta,18511
IS_61185,2024/05/08,Comportamiento inadecuado,Baja,17508
IS_46198,2024-10-05,Daño estructural,Media,17440
IS_186459,2023/10/13,Vandalismo,Alta,17036
IS_140061,2024/06/11,Daño estructural,Media,18182
IS_437322,2023/07/26,Robo,Media,17464
IS_244979,2024/08/16,Daño estructural,Media,17132
IS_397854,2023/10/20,Comportamiento inadecuado,Media,17454
IS_339341,2024-02-28,Robo,Alta,17801
IS_793464,2022-12-18,Daño estructural,Alta,17783
IS_980370,2024-07-04,Vandalismo,Media,7887312
IS_360881,2023-11-11,Vandalismo,Alta,16678
IS_396385,2023-03-28,Robo,Alta,18452
IS_662360,2023-08-09,,Baja,18467
IS_904565,2023-08-17,Vandalismo,Baja,17982
IS_831550,2022-11-07,Vandalismo,Alta,8780092
IS_553136,2023-01-14,Daño estructural,Alta,3573016
IS_483454,2022-12-06,Robo,Baja,52226
IS_175885,2024/06/04,Comportamiento inadecuado,Baja,17371
IS_532631,2023-04-13,Robo,Media,17547
IS_207157,2022-12-27,Vandalismo,Media_,18516
IS_265128,2022/12/18,,Baja,52226
IS_704602,2024/03/06,Robo,Baja,17035
IS_675351,2024-08-24,Daño estructural,Baja,5178801
IS_994270,2022/12/08,Daño estructural,Alta,18374
IS_815055,2023-02-24,Daño estructural,Alta,52047
IS_736473,2023/01/24,Comportamiento inadecuado,Alta,52040
IS_404400,2022/12/26,Comportamiento inadecuado,Media,18382
IS_442340,2023-01-20,,Alta,17962
IS_175186,2024-01-27,,Baja_,18470
IS_862450,2023-02-18,Robo,Baja,18537
IS_633462,2024/05/26,Comportamiento inadecuado,Baja,18611
IS_599543,2022/12/11,Robo,Media,6819622
IS_934758,2023-05-02,,Baja~,18228
IS_222192,2022/11/25,Vandalismo,Alta,17562
IS_300859,2024/02/22,Daño estructural,Media,18194
IS_763344,2023-02-07,Robo,Media,5241172
IS_487878,2024/06/06,Robo,Media,5240105
IS_458220,2023/10/05,Comportamiento inadecuado,Media,52135
IS_343353,2024-03-22,Comportamiento inadecuado,Baja,18137
IS_241693,2023-09-24,Comportamiento inadecuado,Baja_,17742
IS_780327,2024-07-26,Daño estructural,Baja,7903120
IS_512378,2023/06/02,Comportamiento inadecuado,Alta,18370
IS_973662,2024/07/17,Robo,Media,17665
IS_695929,2023/12/30,Robo,Media,17151
IS_835598,2023-01-25,Daño estructural,Baja,16676
IS_642917,2024-04-20,Comportamiento inadecuado,Baja~,7280401
IS_548784,2023/09/24,Robo,Baja~,7126494
IS_681310,2024/02/24,Daño estructural,Media,17974
IS_594751,2023-10-06,Vandalismo,Baja,17685
IS_814933,2022/11/05,Robo,Media,7126590
IS_356240,2023/06/06,Comportamiento inadecuado,Baja,17328
IS_195530,2023/04/30,Comportamiento inadecuado,Media,5653899
IS_258103,2024-07-24,Comportamiento inadecuado,Alta,16742
IS_460987,2024/09/11,Vandalismo,Alta,16990
IS_396149,2023/12/17,Vandalismo,Baja,16766
IS_163270,2022-10-23,Daño estructural,Baja,18543
IS_799891,2024-07-13,Robo,Alta,7165658
IS_239714,2022/12/28,Comportamiento inadecuado,Alta,17055
IS_642708,2022-11-12,Daño estructural,Alta,52230
IS_408710,2024-09-07,Robo,Media~,16781
IS_197068,2024-06-07,Daño estructural,Alta,17482
IS_433690,2023/03/14,Robo,Baja,17749
IS_117344,2024-08-02,Robo,Baja,3569421
IS_579936,2023-07-25,Comportamiento inadecuado,Media_,17254
IS_962903,2022/11/30,Comportamiento inadecuado,Baja,16973
IS_628815,2024/02/03,Vandalismo,Alta,18303
IS_58981,2023/08/24,Robo,Baja,17667
IS_447322,2023-08-25,Comportamiento inadecuado,Media,18399
IS_200246,2022-11-06,,Media,7180264
IS_275642,2023/11/11,Vandalismo,Alta,52231
IS_806362,2023/10/10,Daño estructural,Media,17059
IS_302633,2023-08-11,Vandalismo,Media,18369
IS_648738,2023-01-18,,Media,18231
IS_678635,2023-12-20,Vandalismo,Media,7356676
IS_205965,2023/01/15,Comportamiento inadecuado,Baja,18231
IS_811143,2023-07-09,Robo,Baja,17200
IS_233431,2023-07-12,Vandalismo,Alta,16722
IS_59562,2023-08-19,,Alta~,7603212
IS_845887,2023/06/26,Daño estructural,Baja,16983
IS_413233,2024/06/01,Comportamiento inadecuado,Alta,5240325
IS_663723,2022-12-08,Daño estructural,Baja~,16685
IS_235408,2022-12-26,Daño estructural,Media,17633
IS_955608,2024-09-01,,Baja,52192
IS_800727,2023-08-01,Comportamiento inadecuado,Alta,451353
IS_625488,2023-03-30,Vandalismo,Media*,5653825
IS_144030,2023/07/02,Vandalismo,Baja,17200
IS_934233,2023/11/18,Comportamiento inadecuado,Alta,16749
IS_782577,2023-12-29,Daño estructural,Alta,17176
IS_929016,2023/11/19,,Media,17058
IS_493381,2022-12-30,Vandalismo,Alta_,17416
IS_38091,2024/09/05,Comportamiento inadecuado,Baja,17449
IS_586067,2024/08/11,Robo,Alta,17124
IS_90952,2023/08/19,Vandalismo,Baja,17986
IS_231140,2024/07/30,Comportamiento inadecuado,Alta,5241185
IS_775145,2023-12-27,Daño estructural,Media,52138
IS_578338,2023/08/06,Robo,Media,4749890
IS_728341,2024-05-25,Daño estructural,Alta,17825
IS_151819,2022/11/02,Vandalismo,Media,18219
IS_685844,2024/06/14,Comportamiento inadecuado,Baja,17467
IS_200399,2024-07-05,Comportamiento inadecuado,Baja,16780
IS_75276,2023/09/01,Daño estructural,Alta,18108
IS_526790,2024/03/13,,Baja,4749890
IS_141771,2024-03-08,,Alta,8800259
IS_535898,2024/05/27,Comportamiento inadecuado,Baja,4792806
IS_359572,2023-12-28,Vandalismo,Baja,17658
IS_711709,2023/01/06,Vandalismo,Baja,5246196
IS_87526,2024/08/06,Robo,Media,17869
IS_292771,2024/09/08,Daño estructural,Baja,5219932
IS_730325,2023-11-08,,Media,17440
IS_40046,2023-06-15,Comportamiento inadecuado,Baja,5219920
IS_554989,2023-12-15,Vandalismo,Baja,17165
IS_125807,2024-03-01,Daño estructural,Alta*,52196
IS_284306,2024/01/02,Vandalismo,Baja,16966
IS_387475,2023-05-29,Comportamiento inadecuado,Alta,17806
IS_56361,2023/10/17,Daño estructural,Alta,18344
IS_129286,2023-06-24,Daño estructural,Baja,18305
IS_805268,2023-08-18,Robo,Baja,17219
IS_461231,2022-12-20,Comportamiento inadecuado,Alta,17483
IS_517803,2022/11/05,Vandalismo,Baja,52170
IS_786125,2023-10-27,Robo,Alta*,18497
IS_567198,2023/08/27,Daño estructural,Baja,8941727
IS_605542,2023/11/26,Vandalismo,Media,3530623
IS_500825,2024-03-20,Vandalismo,Alta,17773
IS_359524,2024-07-16,,Baja,17816
IS_769327,2024/04/29,,Alta_,17705
IS_838083,2024-04-15,Comportamiento inadecuado,Media,17170
IS_942921,2024-06-13,Robo,Baja,5261893
IS_417789,2023-03-12,,Alta,17567
IS_888731,2022/11/06,Comportamiento inadecuado,Baja~,52146
IS_940329,2024-01-15,Daño estructural,Media*,18252
IS_229564,2024/04/19,Vandalismo,Baja,17675
IS_558027,2023/11/29,Vandalismo,Media,16771
IS_78733,2024-09-26,Daño estructural,Alta,17081
IS_828336,2024-04-14,,Baja,17461
IS_54368,2024-01-03,Daño estructural,Media,18199
IS_588885,2024/05/28,Robo,Alta,52084
IS_503402,2023-06-21,,Media,17458
IS_89035,2023/03/01,Daño estructural,Media,4731656
IS_2428,2024/05/08,Robo,Alta,52130
IS_577517,2023-11-19,Comportamiento inadecuado,Alta,17843
IS_414506,2023-04-06,Comportamiento inadecuado,Media,17905
IS_636185,2024-04-16,Comportamiento inadecuado,Baja,16722
IS_934506,2023/03/15,Vandalismo,Alta,18056
IS_106585,2024/04/12,Daño estructural,Alta,18266
IS_776982,2024-02-20,Robo,Baja~,5654055
IS_634935,2024-03-03,Vandalismo,Alta,17436
IS_211158,2023-12-15,Robo,Alta~,18009
IS_979119,2024-07-12,Comportamiento inadecuado,Alta,17312
IS_546664,2023/02/05,Comportamiento inadecuado,Media_,52087
IS_227980,2022/11/01,Daño estructural,Alta,52095
IS_571925,2024/03/05,Comportamiento inadecuado,Baja,17588
IS_404645,2023-07-31,Daño estructural,Baja,8785368
IS_336466,2024/07/11,Comportamiento inadecuado,Media*,17968
IS_751875,2023-07-18,Comportamiento inadecuado,Media~,6819623
IS_57563,2022-11-05,Robo,Media,16960
IS_206292,2023-10-12,Robo,Baja,18202
IS_437856,2023-06-02,Daño estructural,Baja,18464
IS_225170,2024-04-26,Robo,Alta,7125612
IS_362020,2024/05/08,Comportamiento inadecuado,Alta,18145
IS_666540,2023/07/01,Daño estructural,Media,17950
IS_824369,2023/03/03,Robo,Baja,17569
IS_351652,2022-11-27,Daño estructural,Alta,16723
IS_689857,2022/12/10,Robo,Alta,16665
IS_844183,2023-06-05,Vandalismo,Baja,52051
IS_810493,2024-04-27,,Baja,7591607
IS_785303,2023-06-07,Robo,Media,18321
IS_746883,2023/03/31,Vandalismo,Media,17530
IS_739499,2024/02/25,Comportamiento inadecuado,Media,16837
IS_186158,2023/05/11,Comportamiento inadecuado,Baja,3531279
IS_624949,2024-09-18,,Alta,6880820
IS_18452,2023-10-06,Vandalismo,Alta,3991326
IS_853321,2024/02/25,Comportamiento inadecuado,Baja,7280560
IS_300913,2024-08-29,Daño estructural,Alta,18147
IS_457816,2023/02/04,,Baja,7838817
IS_621326,2023/08/10,Daño estructural,Alta,52180
IS_623783,2022/11/28,Vandalismo,Alta,16929
IS_333423,2022/10/30,Vandalismo,Baja,16728
IS_38176,2023-06-20,Vandalismo,Alta,18114
IS_774278,2024-03-16,Daño estructural,Baja,18203
IS_639910,2024-01-28,Robo,Alta,17832
IS_114247,2023-05-30,Robo,Alta,9272789
IS_490667,2024-03-10,,Alta,9046352
IS_289890,2023/12/05,Comportamiento inadecuado,Media,3576089
IS_339223,2024/01/25,Robo,Media_,16783
IS_791645,2022/11/07,Robo,Baja,18586
IS_229045,2023/09/10,Comportamiento inadecuado,Media,17511
IS_698319,2023-02-22,Vandalismo,Baja,18406
IS_775984,2022-12-30,Comportamiento inadecuado,Media_,17876
IS_482763,2023/01/14,Daño estructural,Baja,17249
IS_631776,2023/04/24,Robo,Media,18303
IS_648601,2022/11/19,Vandalismo,Media,18634
IS_757342,2023/06/11,Comportamiento inadecuado,Baja_,17546
IS_380619,2022/11/11,,Alta,7927289
IS_26101,2023-10-13,Daño estructural,Baja,18441
IS_391431,2024-05-24,Robo,Alta,17653
IS_320182,2022/12/03,Vandalismo,Alta,16966
