ID,FechaIntervencion,TipoIntervencion,EstadoPrevio,EstadoPosterior,JuegoID,IncidenciaID
MA_016107,2024.10.11,Preventivo,Operativo,Operativo,JG_45404,
MA_016108,10/11/2024,Preventivo,Operativo,Operativo,JG_339141,
MA_016109,2024-10-11,Preventivo,Operativo,Operativo,JG_511579,
MA_016110,2024-10-11,Prevetivo,Operativo,Operativo,JG_904909,
MA_016111,2024-10-11,Preventivo,Operativo,Operativo,JG_796218,
MA_016112,2024-10-11,Preventivo,Operativo,Operativo,JG_737255,
MA_016113,,Preventivo,Operativo,Operativo,JG_414734,
MA_016114,2024-10-11,Preventivo,,,JG_959317,
MA_016115,,Preventivo,Operativo,Operativo,JG_104830,
MA_016116,2024-10-11,Preventivo,Operativo,,JG_105372,
MA_016117,2024-10-11,Preventivo,Operativo,Operativo,JG_837409,
MA_016118,2024-10-11,Preventivo,Operativo,Operativo,JG_80302,
MA_016119,2024-10-11,Preventivo,Operativo,,JG_622318,
MA_016120,,Preventivo,Operativo,Operativo,JG_870107,
MA_016121,2024-10-11,Preventivo,Operativo,Operativo,JG_949806,
MA_016122,2024-10-11,Preventivo,Operativo,Operativo,JG_186324,
MA_016123,2024-10-11,Preventivo,Operativo,Operativo,JG_455171,
MA_016124,10/11/2024,Preventivo,Operativo,Operativo,JG_908766,
MA_016125,2024-10-11,Preventivo,Operativo,Operativo,JG_940267,
MA_016126,2024-10-11,Preventivo,Operativo,Operativo,JG_194428,
MA_016127,,Prevetivo,Operativo,Operativo,JG_32166,
MA_016128,2024-10-11,Preventivo,Operativo,Operativo,JG_935007,
MA_016129,2024-10-11,Preventivo,Operativo,Operativo,JG_338752,
MA_016130,2024.10.11,Preventivo,Operativo,,JG_91897,
MA_016131,,Preventivo,,Operativo,JG_155823,
MA_016132,2024-10-11,Preventivo,Operativo,Operativo,JG_515453,
MA_016133,2024-10-11,Preventivo,Operativo,Operativo,JG_851516,
MA_016134,2024-10-11,Preventivo,Operativo,Operativo,JG_202617,
MA_016135,10/11/2024,Prevetivo,Operativo,,JG_59751,
MA_016136,2024-10-11,Preventivo,Operativo,Operativo,JG_898817,
MA_016137,2024-10-11,Preventivo,Operativo,Operativo,JG_181332,
MA_016138,2024.10.11,Preventivo,Operativo,Operativo,JG_610080,
MA_016139,2024-10-11,Preventivo,Operativo,Operativo,JG_422219,
MA_016140,2024-10-11,Preventivo,Operativo,Operativo,JG_379075,
MA_016141,2024-10-11,Preventivo,Operativo,,JG_441331,
MA_016142,2024-10-11,Preventivo,Operativo,Operativo,JG_136644,
MA_016143,2024-10-11,Preventivo,Operativo,Operativo,JG_104887,
MA_016144,2024.10.11,Preventivo,Operativo,Operativo,JG_349033,
MA_016145,,Preventivo,Operativo,Operativo,JG_344366,
MA_016146,2024-10-11,Preventivo,Operativo,Operativo,JG_579284,
MA_016147,2024-10-11,Preventivo,Operativo,Operativo,JG_652404,
MA_016148,,Preventivo,Operativo,Operativo,JG_640344,
MA_016149,2024-10-11,Preventivo,Operativo,Operativo,JG_763231,
MA_016150,2024-10-11,Prevetivo,Operativo,Operativo,JG_658886,
MA_016151,2024-10-11,Preventivo,Operativo,Operativo,JG_653022,
MA_016152,2024-10-11,Prevetivo,Operativo,Operativo,JG_894103,
MA_016153,2024-10-11,Preventivo,Operativo,Operativo,JG_770671,
MA_016154,2024.10.11,Preventivo,Operativo,Operativo,JG_536984,
MA_016155,2024-10-11,Preventivo,,Operativo,JG_457784,
MA_016156,2024-10-11,Preventivo,Operativo,Operativo,JG_456379,
MA_016157,2024-10-11,Preventivo,Operativo,Operativo,JG_672043,
MA_016158,2024-10-11,Preventivo,Operativo,,JG_660746,
MA_016159,2024.10.11,Preventivo,Operativo,Operativo,JG_620393,
MA_016160,2024-10-11,Prevetivo,Operativo,Operativo,JG_35401,
MA_016161,,Preventivo,Operativo,Operativo,JG_595718,
MA_016162,,Preventivo,Operativo,Operativo,JG_129158,
MA_016163,2024-10-11,Preventivo,Operativo,,JG_601056,
MA_016164,2024-10-11,Preventivo,Operativo,Operativo,JG_226790,
MA_016165,11-10-2024,Preventivo,Operativo,Operativo,JG_975012,
MA_016166,,Preventivo,Operativo,Operativo,JG_222502,
MA_016167,2024-10-11,Prevetivo,Operativo,Operativo,JG_870565,
MA_016168,2024-10-11,Preventivo,Operativo,,JG_919767,
MA_016169,2024-10-11,Preventivo,Operativo,Operativo,JG_317106,
MA_016170,,Preventivo,Operativo,Operativo,JG_212520,
MA_016171,2024-10-11,Preventivo,Operativo,Operativo,JG_75365,
MA_016172,2024-10-11,Preventivo,Operativo,,JG_960259,
MA_016173,2024-10-11,Preventivo,Operativo,,JG_774700,
MA_016174,2024.10.11,Preventivo,Operativo,Operativo,JG_146082,
MA_016175,2024-10-11,Preventivo,Operativo,Operativo,JG_525902,
MA_016176,2024-10-11,Preventivo,Operativo,,JG_472069,
MA_016177,2024-10-11,Preventivo,Operativo,Operativo,JG_864911,
MA_016178,11-10-2024,Preventivo,,Operativo,JG_976169,
MA_016179,2024-10-11,Preventivo,Operativo,Operativo,JG_866934,
MA_016180,2024-10-11,Preventivo,Operativo,Operativo,JG_570912,
MA_016181,2024-10-11,Preventivo,Operativo,Operativo,JG_772108,
MA_016182,2024-10-11,Preventivo,Operativo,Operativo,JG_46965,
MA_016183,2024-10-11,Preventivo,Operativo,Operativo,JG_802549,
MA_016184,2024-10-11,Preventivo,Operativo,Operativo,JG_691126,
MA_016185,2024-10-11,Preventivo,Operativo,Operativo,JG_368126,
MA_016186,2024-10-11,Preventivo,Operativo,Operativo,JG_944269,
MA_016187,2024-10-11,Preventivo,Operativo,Operativo,JG_937187,
MA_016188,2024-10-11,Preventivo,Operativo,,JG_818611,
MA_016189,2024-10-11,Preventivo,Operativo,Operativo,JG_789210,
MA_016190,2024-10-11,Preventivo,Operativo,Operativo,JG_315653,
MA_016191,2024-10-11,Preventivo,Operativo,Operativo,JG_746645,
MA_016192,2024-10-11,Preventivo,Operativo,Operativo,JG_65620,
MA_016193,2024-10-11,Preventivo,Operativo,,JG_1530,
MA_016194,2024-10-11,Prevetivo,Operativo,Operativo,JG_714888,
MA_016195,2024.10.11,Preventivo,Operativo,Operativo,JG_417270,
MA_016196,2024-10-11,Preventivo,Operativo,Operativo,JG_949069,
MA_016197,2024-10-11,Preventivo,Operativo,Operativo,JG_354245,
MA_016198,2024-10-11,Preventivo,,Operativo,JG_179738,
MA_016199,2024-10-11,Prevetivo,Operativo,Operativo,JG_648942,
MA_016200,2024-10-11,Preventivo,Operativo,Operativo,JG_379848,
MA_016201,10/11/2024,Preventivo,Operativo,Operativo,JG_338300,
MA_016202,2024-10-11,Preventivo,Operativo,Operativo,JG_382001,
MA_016203,2024-10-11,Preventivo,Operativo,Operativo,JG_860190,
MA_016204,,Preventivo,Operativo,,JG_315481,
MA_016205,2024-10-11,Preventivo,Operativo,Operativo,JG_846060,
MA_016206,,Preventivo,Operativo,Operativo,JG_541015,
MA_016207,2024-10-11,Preventivo,,,JG_944801,
MA_016208,10/11/2024,Preventivo,Operativo,Operativo,JG_224452,
MA_016209,2024-10-11,Preventivo,Operativo,Operativo,JG_352041,
MA_016210,2024-10-11,Prevetivo,Operativo,Operativo,JG_161434,
MA_016211,2024-10-11,Preventivo,Operativo,,JG_733838,
MA_016212,2024-10-11,Preventivo,Operativo,Operativo,JG_471476,
MA_016213,2024-10-11,Preventivo,Operativo,Operativo,JG_303133,
MA_016214,2024-10-11,Preventivo,Operativo,Operativo,JG_594471,
MA_016215,2024-10-11,Preventivo,Operativo,Operativo,JG_47541,
MA_016216,,Preventivo,Operativo,Operativo,JG_157099,
MA_016217,2024-10-11,Preventivo,Operativo,Operativo,JG_349057,
MA_016218,2024-10-11,Preventivo,Operativo,Operativo,JG_954769,
MA_016219,2024-10-11,Preventivo,Operativo,Operativo,JG_372897,
MA_016220,2024-10-11,Preventivo,Operativo,Operativo,JG_128303,
MA_016221,,Preventivo,Operativo,Operativo,JG_820097,
MA_016222,2024-10-11,Preventivo,,Operativo,JG_392259,
MA_016223,2024-10-11,Preventivo,Operativo,Operativo,JG_937695,
MA_016224,11-10-2024,Preventivo,Operativo,Operativo,JG_354630,
MA_016225,2024-10-11,Preventivo,Operativo,Operativo,JG_181906,
MA_016226,2024-10-11,Preventivo,Operativo,Operativo,JG_423804,
MA_016227,10/11/2024,Prevetivo,Operativo,Operativo,JG_256592,
MA_016228,2024-10-11,Preventivo,Operativo,Operativo,JG_543959,
MA_016229,2024-10-11,Preventivo,Operativo,Operativo,JG_226019,
MA_016230,2024-10-11,Preventivo,Operativo,Operativo,JG_905901,
MA_016231,2024-10-11,Preventivo,Operativo,Operativo,JG_841689,
MA_016232,2024-10-11,Preventivo,Operativo,Operativo,JG_783851,
MA_016233,2024.10.11,Preventivo,Operativo,Operativo,JG_594433,
MA_016234,2024-10-11,Preventivo,Operativo,,JG_990598,
MA_016235,2024-10-11,Preventivo,Operativo,,JG_76793,
MA_016236,2024-10-11,Preventivo,,Operativo,JG_652125,
MA_016237,2024-10-11,Preventivo,Operativo,Operativo,JG_51678,
MA_016238,2024-10-11,Preventivo,,Operativo,JG_344436,
MA_016239,2024-10-11,Prevetivo,Operativo,Operativo,JG_706579,
MA_016240,11-10-2024,Preventivo,Operativo,Operativo,JG_892519,
MA_016241,10/11/2024,Preventivo,Operativo,Operativo,JG_522381,
MA_016242,,Preventivo,Operativo,Operativo,JG_985387,
MA_016243,2024-10-11,Preventivo,Operativo,Operativo,JG_165721,
MA_016244,2024-10-11,Prevetivo,Operativo,Operativo,JG_39887,
MA_016245,2024-10-11,Preventivo,Operativo,Operativo,JG_273294,
MA_016246,10/11/2024,Prevetivo,Operativo,Operativo,JG_926548,
MA_016247,10/11/2024,Preventivo,Operativo,,JG_611067,
MA_016248,2024-10-11,Preventivo,Operativo,Operativo,JG_815301,
MA_016249,11-10-2024,Preventivo,Operativo,Operativo,JG_128501,
MA_016250,2024-10-11,Preventivo,Operativo,Operativo,JG_440389,
MA_016251,2024-10-11,Preventivo,Operativo,Operativo,JG_66093,
MA_016252,2024-10-11,Preventivo,Operativo,Operativo,JG_40610,
MA_016253,2024-10-11,Prevetivo,Operativo,Operativo,JG_800416,
MA_016254,2024-10-11,Preventivo,Operativo,Operativo,JG_846167,
MA_016255,2024-10-11,Preventivo,Operativo,Operativo,JG_396842,
MA_016256,2024-10-11,Preventivo,Operativo,Operativo,JG_378923,
MA_016257,,Preventivo,Operativo,Operativo,JG_217187,
MA_016258,2024-10-11,Preventivo,Operativo,Operativo,JG_812800,
MA_016259,10/11/2024,Preventivo,Operativo,Operativo,JG_486722,
MA_016260,2024-10-11,Preventivo,Operativo,Operativo,JG_943260,
MA_016261,2024-10-11,Preventivo,,Operativo,JG_483814,
MA_016262,2024-10-11,Preventivo,Operativo,Operativo,JG_238726,
MA_016263,,Preventivo,Operativo,Operativo,JG_390366,
MA_016264,2024-10-11,Preventivo,Operativo,Operativo,JG_755969,
MA_016265,2024-10-11,Preventivo,Operativo,Operativo,JG_937615,
MA_016266,2024-10-11,Preventivo,Operativo,Operativo,JG_345123,
MA_016267,,Preventivo,Operativo,Operativo,JG_466292,
MA_016268,11-10-2024,Preventivo,Operativo,Operativo,JG_939729,
MA_016269,2024-10-11,Preventivo,Operativo,Operativo,JG_691151,
MA_016270,2024-10-11,Preventivo,Operativo,Operativo,JG_359220,
MA_016271,2024-10-11,Preventivo,Operativo,,JG_614205,
MA_016272,2024-10-11,Prevetivo,Operativo,Operativo,JG_101201,
MA_016273,11-10-2024,Preventivo,Operativo,Operativo,JG_57447,
MA_016274,2024-10-11,Preventivo,Operativo,Operativo,JG_58935,
MA_016275,2024-10-11,Prevetivo,Operativo,Operativo,JG_64539,
MA_016276,11-10-2024,Preventivo,Operativo,Operativo,JG_157276,
MA_016277,2024-10-11,Preventivo,,,JG_654639,
MA_016278,,Preventivo,Operativo,Operativo,JG_791576,
MA_016279,2024-10-11,Preventivo,Operativo,Operativo,JG_535749,
MA_016280,2024-10-11,Preventivo,Operativo,Operativo,JG_257440,
MA_016281,2024-10-11,Preventivo,Operativo,Operativo,JG_719007,
MA_016282,2024-10-11,Preventivo,Operativo,Operativo,JG_713111,
MA_016283,10/11/2024,Preventivo,Operativo,Operativo,JG_193188,
MA_016284,2024-10-11,Preventivo,Operativo,Operativo,JG_478232,
MA_016285,2024-10-11,Preventivo,Operativo,Operativo,JG_596323,
MA_016286,2024-10-11,Preventivo,Operativo,Operativo,JG_515352,
MA_016287,11-10-2024,Preventivo,Operativo,Operativo,JG_570956,
MA_016288,2024.10.11,Preventivo,Operativo,Operativo,JG_606125,
MA_016289,,Preventivo,Operativo,Operativo,JG_463036,
MA_016290,,Preventivo,Operativo,,JG_229961,
MA_016291,2024-10-11,Preventivo,Operativo,Operativo,JG_875141,
MA_016292,2024-10-11,Prevetivo,Operativo,Operativo,JG_954531,
MA_016293,2024-10-11,Preventivo,Operativo,Operativo,JG_849633,
MA_016294,2024-10-11,Preventivo,,,JG_624415,
MA_016295,2024-10-11,Preventivo,Operativo,,JG_795353,
MA_016296,2024-10-11,Preventivo,Operativo,Operativo,JG_417386,
MA_016297,2024-10-11,Preventivo,Operativo,Operativo,JG_842938,
MA_016298,10/11/2024,Preventivo,Operativo,Operativo,JG_116155,
MA_016299,2024-10-11,Preventivo,Operativo,Operativo,JG_264391,
MA_016300,2024-10-11,Preventivo,Operativo,Operativo,JG_918692,
MA_016301,2024-10-11,Preventivo,Operativo,Operativo,JG_442273,
MA_016302,2024-10-11,Preventivo,Operativo,Operativo,JG_144626,
MA_016303,2024-10-11,Prevetivo,,Operativo,JG_512920,
MA_016304,2024-10-11,Preventivo,Operativo,,JG_533098,
MA_016305,2024-10-11,Preventivo,Operativo,Operativo,JG_222328,
MA_016306,11-10-2024,Preventivo,Operativo,Operativo,JG_165604,
MA_016307,2024-10-11,Preventivo,Operativo,Operativo,JG_552893,
MA_016308,2024-10-11,Preventivo,Operativo,Operativo,JG_999271,
MA_016309,2024-10-11,Preventivo,Operativo,Operativo,JG_168437,
MA_016310,2024.10.11,Prevetivo,Operativo,Operativo,JG_467240,
MA_016311,2024-10-11,Preventivo,Operativo,Operativo,JG_978946,
MA_016312,2024-10-11,Preventivo,Operativo,Operativo,JG_966329,
MA_016313,2024-10-11,Preventivo,Operativo,Operativo,JG_748317,
MA_016314,2024-10-11,Preventivo,Operativo,Operativo,JG_373929,
MA_016315,2024-10-11,Prevetivo,Operativo,Operativo,JG_613290,
MA_016316,2024-10-11,Prevetivo,Operativo,Operativo,JG_325480,
MA_016317,10/11/2024,Preventivo,Operativo,Operativo,JG_518117,
MA_016318,11-10-2024,Preventivo,Operativo,Operativo,JG_305220,
MA_016319,2024-10-11,Preventivo,Operativo,Operativo,JG_70462,
MA_016320,2024-10-11,Preventivo,Operativo,Operativo,JG_203087,
MA_016321,2024-10-11,Preventivo,Operativo,Operativo,JG_534845,
MA_016322,,Preventivo,Operativo,Operativo,JG_440775,
MA_016323,2024-10-11,Preventivo,Operativo,Operativo,JG_882290,
MA_016324,2024-10-11,Preventivo,Operativo,Operativo,JG_791845,
MA_016325,2024-10-11,Preventivo,Operativo,,JG_67083,
MA_016326,2024-10-11,Preventivo,Operativo,Operativo,JG_446815,
MA_016327,2024-10-11,Preventivo,Operativo,Operativo,JG_694875,
MA_016328,2024-10-11,Preventivo,Operativo,Operativo,JG_63614,
MA_016329,2024-10-11,Preventivo,Operativo,Operativo,JG_976233,
MA_016330,2024-10-11,Preventivo,,Operativo,JG_419247,
MA_016331,2024-10-11,Preventivo,Operativo,Operativo,JG_872109,
MA_016332,2024-10-11,Preventivo,Operativo,Operativo,JG_847911,
MA_016333,,Preventivo,Operativo,Operativo,JG_291505,
MA_016334,2024-10-11,Preventivo,Operativo,Operativo,JG_891870,
MA_016335,2024-10-11,Preventivo,Operativo,Operativo,JG_189357,
MA_016336,2024-10-11,Prevetivo,Operativo,Operativo,JG_666258,
MA_016337,2024-10-11,Preventivo,Operativo,Operativo,JG_866725,
MA_016338,2024-10-11,Preventivo,Operativo,Operativo,JG_507707,
MA_016339,2024-10-11,Preventivo,Operativo,Operativo,JG_115502,
MA_016340,2024-10-11,Preventivo,Operativo,Operativo,JG_722722,
MA_016341,2024-10-11,Preventivo,,Operativo,JG_433235,
MA_016342,,Preventivo,Operativo,Operativo,JG_213621,
MA_016343,2024-10-11,Preventivo,Operativo,Operativo,JG_57912,
MA_016344,2024-10-11,Preventivo,Operativo,Operativo,JG_273333,
MA_016345,2024-10-11,Preventivo,Operativo,Operativo,JG_198872,
MA_016346,2024-10-11,Preventivo,,Operativo,JG_540580,
MA_016347,,Preventivo,Operativo,,JG_965889,
MA_016348,11-10-2024,Preventivo,Operativo,Operativo,JG_654408,
MA_016349,2024-10-11,Preventivo,Operativo,Operativo,JG_340222,
MA_016350,2024-10-11,Preventivo,Operativo,Operativo,JG_858206,
MA_016351,2024-10-11,Preventivo,Operativo,Operativo,JG_945845,
MA_016352,2024-10-11,Preventivo,Operativo,Operativo,JG_377094,
MA_016353,2024.10.11,Preventivo,Operativo,Operativo,JG_592900,
MA_016354,2024-10-11,Prevetivo,Operativo,Operativo,JG_507873,
MA_016355,11-10-2024,Preventivo,Operativo,Operativo,JG_181879,
MA_016356,2024-10-11,Prevetivo,Operativo,Operativo,JG_823425,
MA_016357,2024-10-11,Preventivo,Operativo,Operativo,JG_942831,
MA_016358,2024-10-11,Preventivo,Operativo,Operativo,JG_644399,
MA_016359,2024-10-11,Preventivo,,Operativo,JG_85448,
MA_016360,10/11/2024,Preventivo,Operativo,Operativo,JG_185745,
MA_016361,2024-10-11,Preventivo,Operativo,Operativo,JG_780412,
MA_016362,11-10-2024,Preventivo,Operativo,Operativo,JG_147491,
MA_016363,,Preventivo,Operativo,Operativo,JG_456694,
MA_016364,2024-10-11,Preventivo,Operativo,,JG_369558,
MA_016365,2024-10-11,Preventivo,Operativo,Operativo,JG_330371,
MA_016366,2024-10-11,Preventivo,Operativo,Operativo,JG_257580,
MA_016367,2024-10-11,Preventivo,,,JG_426315,
MA_016368,2024-10-11,Preventivo,Operativo,Operativo,JG_234211,
MA_016369,2024-10-11,Preventivo,Operativo,Operativo,JG_945437,
MA_016370,2024-10-11,Preventivo,Operativo,Operativo,JG_795734,
MA_016371,2024-10-11,Preventivo,Operativo,Operativo,JG_54544,
MA_016372,2024-10-11,Preventivo,Operativo,Operativo,JG_633439,
MA_016373,2024-10-11,Prevetivo,,,JG_192793,
MA_016374,10/11/2024,Preventivo,Operativo,Operativo,JG_694769,
MA_016375,10/11/2024,Preventivo,Operativo,Operativo,JG_42778,
MA_016376,2024-10-11,Preventivo,Operativo,Operativo,JG_49713,
MA_016377,2024-10-11,Preventivo,,Operativo,JG_854437,
MA_016378,2024-10-11,Preventivo,,Operativo,JG_865950,
MA_016379,2024-10-11,Preventivo,Operativo,Operativo,JG_337389,
MA_016380,2024-10-11,Preventivo,Operativo,Operativo,JG_973398,
MA_016381,2024-10-11,Preventivo,Operativo,,JG_336223,
MA_016382,10/11/2024,Preventivo,,,JG_202347,
MA_016383,2024-10-11,Preventivo,Operativo,Operativo,JG_450204,
MA_016384,2024-10-11,Preventivo,Operativo,Operativo,JG_338432,
MA_016385,2024-10-11,Preventivo,Operativo,Operativo,JG_719329,
MA_016386,2024-10-11,Prevetivo,Operativo,Operativo,JG_216251,
MA_016387,2024-10-11,Prevetivo,Operativo,Operativo,JG_572477,
MA_016388,2024-10-11,Preventivo,Operativo,Operativo,JG_250759,
MA_016389,2024-10-11,Preventivo,Operativo,Operativo,JG_400082,
MA_016390,2024-10-11,Preventivo,Operativo,Operativo,JG_333730,
MA_016391,2024-10-11,Prevetivo,Operativo,Operativo,JG_567561,
MA_016392,2024-10-11,Preventivo,Operativo,Operativo,JG_859467,
MA_016393,2024-10-11,Preventivo,Operativo,Operativo,JG_285657,
MA_016394,2024-10-11,Preventivo,Operativo,Operativo,JG_331957,
MA_016395,2024-10-11,Preventivo,Operativo,Operativo,JG_216879,
MA_016396,2024-10-11,Prevetivo,Operativo,Operativo,JG_746551,
MA_016397,2024-10-11,Preventivo,Operativo,Operativo,JG_635434,
MA_016398,2024-10-11,Preventivo,Operativo,Operativo,JG_831058,
MA_016399,2024-10-11,Preventivo,Operativo,Operativo,JG_594129,
MA_016400,2024-10-11,Preventivo,Operativo,Operativo,JG_228413,
MA_016401,10/11/2024,Preventivo,Operativo,Operativo,JG_277379,
MA_016402,10/11/2024,Preventivo,Operativo,Operativo,JG_65752,
MA_016403,2024-10-11,Preventivo,Operativo,Operativo,JG_361630,
MA_016404,2024-10-11,Preventivo,Operativo,Operativo,JG_40633,
MA_016405,2024-10-11,Preventivo,Operativo,Operativo,JG_542058,
MA_016406,2024-10-11,Preventivo,,Operativo,JG_892288,
MA_016407,2024-10-11,Preventivo,,Operativo,JG_163002,
MA_016408,2024-10-11,Preventivo,Operativo,Operativo,JG_942684,
MA_016409,2024-10-11,Preventivo,Operativo,Operativo,JG_774405,
MA_016410,2024-10-11,Preventivo,Operativo,Operativo,JG_530756,
MA_016411,2024-10-11,Preventivo,Operativo,Operativo,JG_212857,
MA_016412,2024-10-11,Preventivo,Operativo,Operativo,JG_257095,
MA_016413,2024-10-11,Preventivo,Operativo,Operativo,JG_789109,
MA_016414,2024-10-11,Preventivo,Operativo,Operativo,JG_655753,
MA_016415,,Preventivo,Operativo,Operativo,JG_621468,
MA_016416,2024-10-11,Preventivo,,Operativo,JG_169946,
MA_016417,10/11/2024,Preventivo,Operativo,Operativo,JG_435053,
MA_016418,2024-10-11,Preventivo,Operativo,Operativo,JG_369074,
MA_016419,2024-10-11,Preventivo,,Operativo,JG_274193,
MA_016420,2024-10-11,Preventivo,Operativo,Operativo,JG_891834,
MA_016421,2024-10-11,Preventivo,,,JG_778800,
MA_016422,2024-10-11,Prevetivo,Operativo,Operativo,JG_145079,
MA_016423,2024.10.11,Preventivo,Operativo,Operativo,JG_955466,
MA_016424,2024-10-11,Preventivo,Operativo,Operativo,JG_341113,
MA_016425,2024-10-11,Preventivo,Operativo,Operativo,JG_517939,
MA_016426,2024.10.11,Preventivo,Operativo,Operativo,JG_150114,
MA_016427,,Preventivo,Operativo,Operativo,JG_403993,
MA_016428,2024-10-11,Preventivo,Operativo,Operativo,JG_205021,
MA_016429,2024-10-11,Preventivo,Operativo,Operativo,JG_587731,
MA_016430,10/11/2024,Preventivo,Operativo,Operativo,JG_455728,
MA_016431,2024-10-11,Preventivo,Operativo,Operativo,JG_92968,
MA_016432,2024.10.11,Preventivo,Operativo,,JG_316483,
MA_016433,2024-10-11,Preventivo,Operativo,,JG_358923,
MA_016434,2024-10-11,Preventivo,Operativo,Operativo,JG_731495,
MA_016435,2024-10-11,Preventivo,Operativo,Operativo,JG_522986,
MA_016436,2024-10-11,Preventivo,Operativo,Operativo,JG_468105,
MA_016437,2024.10.11,Preventivo,Operativo,Operativo,JG_398252,
MA_016438,2024-10-11,Preventivo,Operativo,Operativo,JG_773406,
MA_016439,2024-10-11,Preventivo,Operativo,Operativo,JG_224377,
MA_016440,2024-10-11,Preventivo,Operativo,Operativo,JG_51712,
MA_016441,2024-10-11,Preventivo,Operativo,Operativo,JG_919265,
MA_016442,2024-10-11,Preventivo,Operativo,Operativo,JG_357055,
MA_016443,2024-10-11,Preventivo,Operativo,,JG_561644,
MA_016444,2024-10-11,Preventivo,Operativo,Operativo,JG_743549,
MA_016445,2024-10-11,Preventivo,Operativo,Operativo,JG_290435,
MA_016446,10/11/2024,Preventivo,,Operativo,JG_340071,
MA_016447,2024-10-11,Preventivo,,Operativo,JG_396530,
MA_016448,,Preventivo,Operativo,Operativo,JG_84350,
MA_016449,2024-10-11,Preventivo,Operativo,Operativo,JG_395747,
MA_016450,2024-10-11,Preventivo,Operativo,Operativo,JG_471128,
MA_016451,,Preventivo,Operativo,Operativo,JG_934481,
MA_016452,2024-10-11,Preventivo,Operativo,Operativo,JG_255939,
MA_016453,11-10-2024,Preventivo,Operativo,Operativo,JG_438372,
MA_016454,10/11/2024,Preventivo,Operativo,Operativo,JG_647567,
