ID,TipoIncidencia,FechaReporte,Estado,JuegoID,UsuarioID,MantenimientoID
INC_568793,Daño mayor,2023-04-04,Abierta,24774,U10472,"['MA_964452', 'MA_184237', 'MA_963888', 'MA_349952', 'MA_444507', 'MA_190529', 'MA_123302', 'MA_875400']"
INC_7199,,2024-02-05,Abierta,6905575,U10127,"['MA_892221', 'MA_724470', 'MA_413296', 'MA_962760', 'MA_54018', 'MA_589807', 'MA_975610', 'MA_786582']"
INC_902374,Fallo técnico,2023-08-19,Cerrada,20118,U10070,"['MA_763495', 'MA_420805', 'MA_932198', 'MA_589906', 'MA_535060', 'MA_735626', 'MA_910497', 'MA_409359', 'MA_523431', 'MA_215200', 'MA_392640']"
INC_545200,Daño menor,04/09/2023,Abierta,24053,U10293,"['MA_592967', 'MA_281331', 'MA_385682', 'MA_750646', 'MA_271476', 'MA_19179', 'MA_105827', 'MA_592337', 'MA_401910', 'MA_689157', 'MA_993686', 'MA_406888', 'MA_270600', 'MA_648935', 'MA_81051', 'MA_304021', 'MA_937130', 'MA_90034', 'MA_330977', 'MA_27343', 'MA_521963']"
INC_421571,Daño mayor,2024-07-19,En progreso,20831,U10045,"['MA_666369', 'MA_37253', 'MA_453330', 'MA_427571', 'MA_508465', 'MA_398719', 'MA_674858', 'MA_232557', 'MA_876734', 'MA_291580']"
INC_562436,Fallo técnico,30-01-2024,Cerrada,60067,U10368,"['MA_401169', 'MA_847514', 'MA_373607', 'MA_644976', 'MA_916153', 'MA_361453', 'MA_165179', 'MA_31992', 'MA_840241', 'MA_210947', 'MA_433183', 'MA_777134', 'MA_139084', 'MA_33117', 'MA_817721']"
INC_241977,Fallo técnico,2023-07-22,Cerrada,8805142,U10449,
INC_262896,Daño menor,2024-01-01,Abierta,9225790,U10107,"['MA_306254', 'MA_136428', 'MA_106736', 'MA_335185', 'MA_497694', 'MA_893022', 'MA_134037', 'MA_45844', 'MA_31085', 'MA_718541', 'MA_547908', 'MA_657923']"
INC_805395,Fallo técnico,2023-02-20,Cerrada,20014,U10417,"['MA_534335', 'MA_170272', 'MA_177077', 'MA_904056', 'MA_420670', 'MA_831141', 'MA_819435', 'MA_734132', 'MA_380150']"
INC_667198,,2023-08-31,Cerrada,7886657,U10247,"['MA_393260', 'MA_754695', 'MA_153414', 'MA_329567', 'MA_307895', 'MA_260390', 'MA_388079', 'MA_84242', 'MA_565227', 'MA_898551', 'MA_599763', 'MA_781260', 'MA_69477', 'MA_657280']"
INC_856358,Daño mayor,2023.03.01,Cerrada,19097,U10104,"['MA_370300', 'MA_965915', 'MA_654534', 'MA_772564', 'MA_299160', 'MA_891796', 'MA_658373', 'MA_337675']"
INC_133793,,2022-11-30,En progreso,58426,U10037,"['MA_839419', 'MA_852329', 'MA_32417', 'MA_234585', 'MA_458823', 'MA_699627', 'MA_114242']"
INC_751451,Daño menor,,Abierta,35061,U10211,"['MA_385499', 'MA_278810', 'MA_841503', 'MA_654564', 'MA_785877']"
INC_236034,,2024-09-20,Abierta,9155598,U10360,"['MA_532655', 'MA_733048', 'MA_407609', 'MA_817310', 'MA_15387', 'MA_369684', 'MA_436657']"
INC_291536,Daño mayor,,Cerrada,9424137,U10195,"['MA_403584', 'MA_551521', 'MA_92348', 'MA_115888', 'MA_68765', 'MA_631304', 'MA_77787', 'MA_40628', 'MA_569671', 'MA_996681', 'MA_4187', 'MA_228064', 'MA_684834', 'MA_511598', 'MA_986685', 'MA_297064', 'MA_362014', 'MA_543894']"
INC_614903,Limpieza requerida,2022-11-25,Cerrada,20610,U10258,"['MA_830071', 'MA_81157', 'MA_439958', 'MA_130826', 'MA_607689', 'MA_570844', 'MA_117267', 'MA_43252', 'MA_764606']"
INC_327024,Daño mayor,2023-09-10,,20300,U10433,"['MA_873110', 'MA_465061', 'MA_919642', 'MA_238284', 'MA_627016']"
INC_680245,Limpieza requerida,,En progreso,7853105,U10254,"['MA_484406', 'MA_904499', 'MA_978647', 'MA_451742', 'MA_74027', 'MA_29054', 'MA_636169']"
INC_219685,Limpieza requerida,,,33100,U10487,"['MA_806402', 'MA_52815', 'MA_885811', 'MA_346538', 'MA_362843', 'MA_608325', 'MA_610180', 'MA_946562', 'MA_832962', 'MA_791761', 'MA_354302', 'MA_225709', 'MA_127653', 'MA_452129', 'MA_866868']"
INC_11466,Daño menor,2024-04-22,Abierta,21689,U10182,"['MA_88829', 'MA_918927', 'MA_785448', 'MA_265869', 'MA_492306', 'MA_682742', 'MA_289443', 'MA_73411', 'MA_178561', 'MA_191760', 'MA_277094', 'MA_183237', 'MA_380040', 'MA_441735', 'MA_613739', 'MA_519841']"
INC_210376,Fallo técnico,2024-02-24,Cerrada,9387121,U10208,"['MA_482244', 'MA_918265', 'MA_801753', 'MA_802737', 'MA_843496', 'MA_845199', 'MA_127932', 'MA_761099', 'MA_848229', 'MA_812823', 'MA_669584', 'MA_957081', 'MA_862243', 'MA_333046', 'MA_954659', 'MA_229608']"
INC_880930,Daño mayor,2024-09-23,En progreso,19783,U10065,"['MA_869105', 'MA_720054', 'MA_548645', 'MA_6986', 'MA_274717', 'MA_100502']"
INC_995624,Daño menor,2022-12-09,,33736,U10287,"['MA_848781', 'MA_338553', 'MA_754761', 'MA_577854', 'MA_794598', 'MA_326850', 'MA_464719']"
INC_914207,Daño menor,2024-03-28,Cerrada,52879,U10459,"['MA_156039', 'MA_592022', 'MA_467754', 'MA_924807']"
INC_70017,Limpieza requerida,2024-05-05,Abierta,25639,U10076,['MA_113702']
INC_539702,Fallo técnico,2023-08-07,En progreso,5056348,U10371,"['MA_870973', 'MA_424321', 'MA_625716', 'MA_818150', 'MA_860145', 'MA_628003', 'MA_793751', 'MA_400470', 'MA_373915', 'MA_91639', 'MA_593526', 'MA_873582']"
INC_316539,Limpieza requerida,2024-01-18,En progreso,3574066,U10132,"['MA_772594', 'MA_500814', 'MA_335617', 'MA_331164', 'MA_741168', 'MA_662012', 'MA_787913', 'MA_72239', 'MA_249803', 'MA_647869']"
INC_714288,Fallo tecncio,2024-02-18,Abierta,9424486,U10291,"['MA_171981', 'MA_520810']"
INC_405223,,2023-02-16,En progreso,5658243,U10234,"['MA_191690', 'MA_886388', 'MA_289462', 'MA_535147', 'MA_263178', 'MA_963945', 'MA_92904', 'MA_96502', 'MA_796271', 'MA_778372', 'MA_301097']"
INC_157097,Daño menor,2023-01-06,Cerrada,20415,U10250,"['MA_418343', 'MA_466367', 'MA_66541', 'MA_593117', 'MA_606317', 'MA_447260', 'MA_463101', 'MA_853043', 'MA_932902', 'MA_753542', 'MA_777491', 'MA_346625']"
INC_180810,Limpieza requerida,2024-08-15,Abierta,8909798,U10488,"['MA_68925', 'MA_912998', 'MA_322627', 'MA_761527']"
INC_456521,Daño menor,2023-07-07,Cerrada,9294654,U10266,"['MA_102933', 'MA_249618', 'MA_295532', 'MA_776290', 'MA_7884', 'MA_809148', 'MA_71398', 'MA_847254', 'MA_271873', 'MA_949997', 'MA_181137']"
INC_197167,Daño mayor,2023-03-24,Cerrada,58109,U10483,"['MA_932758', 'MA_510129']"
INC_546180,Limpieza requerida,2023-10-18,Abierta,4988406,U10139,"['MA_755090', 'MA_279848', 'MA_65177', 'MA_495080', 'MA_760060', 'MA_524688', 'MA_60691']"
INC_552718,Dañoo menor,2023.07.16,Cerrada,24871,U10036,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_101127,Fallo técnico,2023-04-09,En progreso,24871,U10136,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_926985,Daño menor,24-09-2024,Abierta,3566847,U10270,"['MA_985299', 'MA_473223', 'MA_483673', 'MA_698981', 'MA_196161', 'MA_125312']"
INC_638661,Limpieza requerida,2023-05-17,Abierta,6761234,U10168,"['MA_340361', 'MA_734313', 'MA_817891', 'MA_177287', 'MA_886456', 'MA_642012', 'MA_831088']"
INC_685048,Fallo técnico,2023-06-22,Abierta,20155,U10494,"['MA_422874', 'MA_67289', 'MA_123166', 'MA_404860', 'MA_52082', 'MA_427899', 'MA_477522', 'MA_599226', 'MA_826765', 'MA_278284', 'MA_647270', 'MA_300465', 'MA_781632', 'MA_796492', 'MA_481159']"
INC_602851,Fallo técnico,2023-11-22,En progreso,25706,U10442,"['MA_750529', 'MA_691379', 'MA_642328', 'MA_824167']"
INC_491860,Daño menor,2024-09-07,Abierta,58672,U10023,"['MA_98102', 'MA_618254', 'MA_664194', 'MA_931897']"
INC_690384,Dañoo menor,2022-10-25,En progreso,59301,U10210,"['MA_384964', 'MA_350275', 'MA_422947']"
INC_97719,Fallo tecncio,2022-10-24,,22403,U10448,"['MA_453874', 'MA_576838', 'MA_689752', 'MA_544416', 'MA_311225', 'MA_497749', 'MA_629930', 'MA_25430', 'MA_985907', 'MA_330597']"
INC_617629,Daño menor,2024-04-24,Cerrada,21509,U10429,['MA_699330']
INC_571935,Daño mayor,2024-04-11,Abierta,53197,U10090,"['MA_167102', 'MA_655273', 'MA_58948', 'MA_375109', 'MA_206839', 'MA_252610', 'MA_880165', 'MA_614176', 'MA_458029', 'MA_628426', 'MA_62827', 'MA_914446', 'MA_178134', 'MA_102817', 'MA_70558', 'MA_825317', 'MA_736150', 'MA_370277', 'MA_470112', 'MA_759422', 'MA_825532', 'MA_774692', 'MA_135344']"
INC_581848,Daño menor,2023-08-02,Cerrada,35168,U10131,"['MA_597523', 'MA_743699', 'MA_691715', 'MA_784861', 'MA_561144', 'MA_630858', 'MA_490352', 'MA_501697', 'MA_941114', 'MA_330505', 'MA_379345', 'MA_59904', 'MA_871726', 'MA_529566', 'MA_790904', 'MA_914320', 'MA_482247']"
INC_255309,Daño mayor,2024-05-05,En progreso,7247998,U10378,"['MA_650076', 'MA_523340', 'MA_167464', 'MA_703063', 'MA_888322', 'MA_950857', 'MA_258076', 'MA_704951', 'MA_326804', 'MA_796285', 'MA_238687', 'MA_836810', 'MA_711754', 'MA_490776', 'MA_461656', 'MA_902510', 'MA_863944', 'MA_137857']"
INC_718361,Limpieza requerida,2023-06-05,,7889385,U10009,"['MA_470276', 'MA_613263', 'MA_676912', 'MA_371700', 'MA_804717', 'MA_804631', 'MA_274173']"
INC_615363,Daño menor,2024-05-14,Cerrada,58346,U10035,"['MA_102557', 'MA_919715', 'MA_555557', 'MA_917247', 'MA_411412']"
INC_317494,Daño mayor,2023-11-07,Abierta,59926,U10221,"['MA_986237', 'MA_665656', 'MA_112782', 'MA_305799', 'MA_403615', 'MA_394661', 'MA_45663', 'MA_182996', 'MA_591845', 'MA_950982', 'MA_456820', 'MA_37779', 'MA_952143', 'MA_256530', 'MA_703149', 'MA_516187']"
INC_55411,Daño mayor,,En progreso,34210,U10469,"['MA_762831', 'MA_389003', 'MA_139726', 'MA_718194', 'MA_917186', 'MA_896999', 'MA_341287', 'MA_805938']"
INC_433115,Daño mayor,2023-05-26,Cerrada,59507,U10015,"['MA_813907', 'MA_33634', 'MA_332437', 'MA_997221', 'MA_579949', 'MA_851346', 'MA_342468', 'MA_783444', 'MA_987942', 'MA_106968', 'MA_392819', 'MA_501478', 'MA_227822', 'MA_18315', 'MA_29233', 'MA_776453', 'MA_918469', 'MA_23607', 'MA_100180', 'MA_460120', 'MA_501123']"
INC_814693,Fallo técnico,2024-09-06,Cerrada,5241126,U10479,"['MA_938051', 'MA_844861', 'MA_554881', 'MA_736601', 'MA_572204', 'MA_692088', 'MA_901371', 'MA_727185', 'MA_377988', 'MA_173864', 'MA_903565']"
INC_634554,Daño mayor,2024-09-08,Abierta,7168684,U10303,"['MA_646803', 'MA_735216']"
INC_517787,Fallo técnico,02/12/2023,Cerrada,59001,U10166,"['MA_888053', 'MA_907624', 'MA_183959']"
INC_729011,Fallo técnico,10-01-2023,En progreso,9158814,U10373,"['MA_621235', 'MA_640599', 'MA_543962', 'MA_578531', 'MA_164200', 'MA_382855']"
INC_672514,Daño mayor,2022-12-02,Cerrada,20006,U10192,"['MA_25198', 'MA_895656', 'MA_685753', 'MA_917685', 'MA_795935', 'MA_298062', 'MA_589093']"
INC_808610,Daño mayor,2023-11-23,Abierta,60080,U10293,"['MA_874137', 'MA_838399', 'MA_598432', 'MA_893564', 'MA_446029', 'MA_549607', 'MA_729390', 'MA_207585', 'MA_16760', 'MA_61055', 'MA_495627']"
INC_993813,Daño mayor,09/25/2023,Abierta,58672,U10201,"['MA_98102', 'MA_618254', 'MA_664194', 'MA_931897']"
INC_380870,Dañoo mayor,2024-01-15,Cerrada,6905556,U10250,"['MA_634431', 'MA_680523', 'MA_966920', 'MA_885741', 'MA_539502', 'MA_6040', 'MA_787064', 'MA_445030', 'MA_803691', 'MA_556441', 'MA_49508', 'MA_788622', 'MA_778601', 'MA_950082', 'MA_740825']"
INC_908600,,2024-09-24,Abierta,4988406,U10332,"['MA_755090', 'MA_279848', 'MA_65177', 'MA_495080', 'MA_760060', 'MA_524688', 'MA_60691']"
INC_469899,Limpieza requerida,2024-09-30,En progreso,4749935,U10004,"['MA_170738', 'MA_419118', 'MA_60625', 'MA_468678', 'MA_190507']"
INC_178267,,2024-09-16,Cerrada,4730912,U10201,"['MA_549585', 'MA_396595', 'MA_719047', 'MA_949535', 'MA_956929', 'MA_870696', 'MA_279779', 'MA_351168', 'MA_994623']"
INC_573359,Fallo técnico,2023-11-13,En progreso,7247902,U10022,"['MA_845292', 'MA_735246', 'MA_771897', 'MA_823449', 'MA_997727', 'MA_352854', 'MA_924086', 'MA_945162', 'MA_18309', 'MA_700148', 'MA_315435', 'MA_396238', 'MA_906859', 'MA_802263', 'MA_640687', 'MA_655557', 'MA_312730']"
INC_236242,Daño mayor,31-08-2023,En progreso,3575560,U10443,"['MA_230623', 'MA_127616', 'MA_681124', 'MA_681258', 'MA_709094', 'MA_763627', 'MA_82507', 'MA_192883', 'MA_569329', 'MA_988095']"
INC_885754,,2024-05-13,Cerrada,3575883,U10064,"['MA_325175', 'MA_452687', 'MA_960866', 'MA_988162', 'MA_395615', 'MA_283973', 'MA_903921', 'MA_829203', 'MA_552593', 'MA_163351', 'MA_208019', 'MA_913489', 'MA_828129', 'MA_519434', 'MA_142513', 'MA_446301']"
INC_388004,Daño menor,2024-06-21,Abierta,25570,U10236,"['MA_484984', 'MA_690118', 'MA_298089', 'MA_234293']"
INC_43897,Daño menor,2023-11-04,Cerrada,60067,U10143,"['MA_401169', 'MA_847514', 'MA_373607', 'MA_644976', 'MA_916153', 'MA_361453', 'MA_165179', 'MA_31992', 'MA_840241', 'MA_210947', 'MA_433183', 'MA_777134', 'MA_139084', 'MA_33117', 'MA_817721']"
INC_441519,Fallo técnico,2023-09-04,Abierta,25579,U10203,"['MA_663121', 'MA_228109', 'MA_60922', 'MA_223469', 'MA_223050', 'MA_134464', 'MA_445395', 'MA_897936', 'MA_112901', 'MA_162018', 'MA_869179']"
INC_709267,Limpieza requerida,2023-08-13,,20033,U10416,"['MA_607357', 'MA_958765', 'MA_305716', 'MA_687671', 'MA_490457', 'MA_315322', 'MA_463040', 'MA_289895', 'MA_813308', 'MA_271485', 'MA_822617', 'MA_977840', 'MA_652713', 'MA_654457', 'MA_195816', 'MA_799075', 'MA_739340', 'MA_186699', 'MA_184224', 'MA_903783', 'MA_962430', 'MA_466447', 'MA_242883', 'MA_172280', 'MA_848581', 'MA_869924', 'MA_193049', 'MA_924897', 'MA_193301', 'MA_922995', 'MA_488662', 'MA_954903']"
INC_927809,Limpieza requerida,2024-06-22,En progreso,33777,U10393,"['MA_172618', 'MA_17714', 'MA_363682', 'MA_389437', 'MA_422334', 'MA_526860']"
INC_103202,Fallo técnico,,Abierta,4987696,U10216,"['MA_976165', 'MA_548256', 'MA_126768', 'MA_801070', 'MA_512483', 'MA_625157']"
INC_125434,,2024-01-27,Cerrada,33383,U10048,"['MA_141489', 'MA_593194', 'MA_501784']"
INC_847396,Fallo técnico,2023-06-06,En progreso,19917,U10223,"['MA_130507', 'MA_243944', 'MA_23153', 'MA_238852', 'MA_626194']"
INC_420897,Dañoo menor,2022-11-30,Abierta,22097,U10044,"['MA_516952', 'MA_180164', 'MA_217851', 'MA_777833', 'MA_438603', 'MA_507879', 'MA_690942', 'MA_449609', 'MA_924052', 'MA_895345']"
INC_864741,Dañoo menor,,Abierta,33100,U10106,"['MA_806402', 'MA_52815', 'MA_885811', 'MA_346538', 'MA_362843', 'MA_608325', 'MA_610180', 'MA_946562', 'MA_832962', 'MA_791761', 'MA_354302', 'MA_225709', 'MA_127653', 'MA_452129', 'MA_866868']"
INC_102231,Daño menor,2024-02-28,Cerrada,451322,U10210,"['MA_737924', 'MA_760380', 'MA_859935', 'MA_696040', 'MA_628921', 'MA_904268', 'MA_759399', 'MA_546693', 'MA_171433', 'MA_872288', 'MA_293387']"
INC_845078,Daño mayor,14-05-2024,Abierta,59938,U10110,"['MA_254348', 'MA_345207', 'MA_684036', 'MA_639099', 'MA_614442', 'MA_188576', 'MA_158519', 'MA_270418', 'MA_617909', 'MA_867883', 'MA_514244', 'MA_721541', 'MA_543224', 'MA_369434', 'MA_4884']"
INC_250214,Fallo técnico,2022-10-10,Cerrada,58801,U10467,"['MA_230581', 'MA_817673', 'MA_494166', 'MA_276098', 'MA_246803', 'MA_282860', 'MA_771423', 'MA_395788', 'MA_469196', 'MA_979232', 'MA_543689', 'MA_839363', 'MA_71049', 'MA_790609']"
INC_446349,,2023-03-12,Abierta,7928055,U10136,"['MA_649495', 'MA_869300', 'MA_221999', 'MA_468887', 'MA_397826', 'MA_211893', 'MA_610395', 'MA_763179', 'MA_933125', 'MA_715089']"
INC_607234,Fallo técnico,2023-05-20,Abierta,22068,U10108,['MA_607112']
INC_977157,Limpieza requerida,05/13/2024,Cerrada,9277863,U10473,['MA_55295']
INC_460700,Daño menor,2023-09-17,En progreso,24871,U10300,"['MA_155471', 'MA_913320', 'MA_885600', 'MA_347487', 'MA_852658', 'MA_47991', 'MA_677036', 'MA_305472', 'MA_826738', 'MA_739724', 'MA_707930', 'MA_352996', 'MA_816730', 'MA_936070', 'MA_521909', 'MA_368638', 'MA_69740', 'MA_32107', 'MA_878654', 'MA_841171', 'MA_785256', 'MA_190821', 'MA_83990', 'MA_512948', 'MA_52532', 'MA_286427', 'MA_620060', 'MA_781302', 'MA_448384']"
INC_185517,Limpieza requerida,2022-11-17,Cerrada,8930913,U10492,['MA_322060']
INC_822718,Limpieza requerida,2023-09-28,Abierta,7526995,U10262,"['MA_381070', 'MA_496609']"
INC_448743,Limpieza requerida,,Abierta,58037,U10388,"['MA_740009', 'MA_157743', 'MA_391787', 'MA_353920', 'MA_528285', 'MA_222555']"
INC_837479,,,Abierta,22342,U10433,"['MA_316194', 'MA_413323', 'MA_61993']"
INC_262742,Fallo técnico,2023-12-30,Abierta,58754,U10198,"['MA_514809', 'MA_628818', 'MA_401847', 'MA_16908']"
INC_408146,Daño mayor,,Abierta,6761304,U10285,"['MA_848962', 'MA_735454', 'MA_389018']"
INC_969281,Daño mayor,2023-02-10,En progreso,9294654,U10443,"['MA_102933', 'MA_249618', 'MA_295532', 'MA_776290', 'MA_7884', 'MA_809148', 'MA_71398', 'MA_847254', 'MA_271873', 'MA_949997', 'MA_181137']"
INC_399795,Daño menor,,En progreso,9223927,U10383,"['MA_749673', 'MA_82845', 'MA_356384', 'MA_107400']"
INC_438801,Daño menor,2023-06-19,En progreso,20402,U10379,"['MA_218230', 'MA_563572']"
INC_186728,,2023-06-18,Abierta,9155598,U10223,"['MA_532655', 'MA_733048', 'MA_407609', 'MA_817310', 'MA_15387', 'MA_369684', 'MA_436657']"
INC_139136,Limpieza requerida,2024-07-16,Abierta,20517,U10314,"['MA_622034', 'MA_125536', 'MA_101714']"
INC_250679,Daño menor,2023-05-29,Abierta,58487,U10270,"['MA_570699', 'MA_46967', 'MA_133570', 'MA_623801', 'MA_261807']"
INC_889962,Limpieza requerida,2023-09-28,Abierta,21807,U10064,"['MA_910530', 'MA_260621', 'MA_312764', 'MA_450693', 'MA_963404', 'MA_896358', 'MA_100872', 'MA_701027', 'MA_587749', 'MA_203848', 'MA_816282', 'MA_166408', 'MA_78127', 'MA_821189', 'MA_710859', 'MA_884606', 'MA_351778', 'MA_929194', 'MA_994558']"
INC_389930,Limpieza requerida,2024-03-06,Abierta,4794536,U10485,"['MA_215000', 'MA_905129', 'MA_69725', 'MA_53699']"
INC_491827,Daño menor,2023-07-25,Cerrada,59538,U10412,"['MA_335191', 'MA_774356', 'MA_760845', 'MA_212510', 'MA_213771', 'MA_576327', 'MA_47329', 'MA_946928', 'MA_534109', 'MA_22719', 'MA_200518', 'MA_654092']"
INC_352936,Daño mayor,,Cerrada,451532,U10233,"['MA_364852', 'MA_582596', 'MA_327806', 'MA_596839', 'MA_299296', 'MA_604637', 'MA_726044', 'MA_302124', 'MA_74443']"
INC_153458,Fallo técnico,2024-09-12,Abierta,18990,U10169,"['MA_470598', 'MA_643935', 'MA_483651', 'MA_852329']"
INC_351543,Fallo técnico,2023-10-25,En progreso,8888520,U10303,"['MA_207054', 'MA_260660', 'MA_372257', 'MA_181590', 'MA_209335', 'MA_493038', 'MA_821990']"
INC_990403,Daño mayor,2023-04-15,Abierta,9294023,U10303,"['MA_889073', 'MA_814306', 'MA_566435', 'MA_495663', 'MA_730909', 'MA_408091', 'MA_448073', 'MA_46144', 'MA_915955', 'MA_757177', 'MA_82919', 'MA_616716', 'MA_807448', 'MA_196683', 'MA_305821']"
INC_497110,Daño mayor,2023-07-03,Abierta,59207,U10027,"['MA_748610', 'MA_660920', 'MA_285226']"
INC_948677,Fallo técnico,2023-12-17,Cerrada,59507,U10411,"['MA_813907', 'MA_33634', 'MA_332437', 'MA_997221', 'MA_579949', 'MA_851346', 'MA_342468', 'MA_783444', 'MA_987942', 'MA_106968', 'MA_392819', 'MA_501478', 'MA_227822', 'MA_18315', 'MA_29233', 'MA_776453', 'MA_918469', 'MA_23607', 'MA_100180', 'MA_460120', 'MA_501123']"
INC_44750,Fallo técnico,2024-10-08,,21985,U10336,"['MA_295692', 'MA_932074', 'MA_196711', 'MA_108427', 'MA_131097', 'MA_700036', 'MA_605980', 'MA_620288', 'MA_401402']"
INC_938951,Daño mayor,2024-07-12,Cerrada,9427519,U10175,"['MA_178659', 'MA_200634', 'MA_432166', 'MA_249301', 'MA_738361', 'MA_182480', 'MA_543644', 'MA_666605', 'MA_742870', 'MA_307038', 'MA_883116']"
INC_327265,Fallo técnico,2023.10.06,En progreso,32615,U10074,
INC_282535,,2023-06-19,Cerrada,58698,U10052,"['MA_57531', 'MA_825675', 'MA_816652', 'MA_520233', 'MA_751100', 'MA_630783', 'MA_148987']"
INC_396348,Daño mayor,2024.08.05,,9294589,U10039,"['MA_880515', 'MA_363456', 'MA_758504', 'MA_321972', 'MA_671284', 'MA_935270', 'MA_93675', 'MA_698334', 'MA_920876', 'MA_568157', 'MA_393818', 'MA_642907', 'MA_715586']"
INC_74612,Fallo técnico,03/02/2024,En progreso,4749814,U10408,"['MA_645527', 'MA_871431', 'MA_765745', 'MA_939531', 'MA_712547', 'MA_224606']"
INC_867906,Limpieza requerida,2023-05-30,Cerrada,20033,U10047,"['MA_607357', 'MA_958765', 'MA_305716', 'MA_687671', 'MA_490457', 'MA_315322', 'MA_463040', 'MA_289895', 'MA_813308', 'MA_271485', 'MA_822617', 'MA_977840', 'MA_652713', 'MA_654457', 'MA_195816', 'MA_799075', 'MA_739340', 'MA_186699', 'MA_184224', 'MA_903783', 'MA_962430', 'MA_466447', 'MA_242883', 'MA_172280', 'MA_848581', 'MA_869924', 'MA_193049', 'MA_924897', 'MA_193301', 'MA_922995', 'MA_488662', 'MA_954903']"
INC_691347,Fallo tecncio,2023-11-29,En progreso,7362875,U10192,"['MA_347225', 'MA_688849', 'MA_239042', 'MA_54095', 'MA_279205', 'MA_432687', 'MA_442981', 'MA_500853', 'MA_608695', 'MA_613130', 'MA_123576', 'MA_488827']"
INC_969798,Daño mayor,2023-09-29,Abierta,24916,U10201,"['MA_826481', 'MA_596800', 'MA_631802', 'MA_41259', 'MA_279647', 'MA_330168', 'MA_685231']"
INC_308611,Fallo tecncio,2022-10-27,Cerrada,22088,U10390,"['MA_415721', 'MA_769577', 'MA_491079', 'MA_577764', 'MA_815895', 'MA_185144']"
INC_454562,Daño mayor,2022-12-18,En progreso,3567952,U10085,"['MA_162814', 'MA_487202', 'MA_915876', 'MA_315810', 'MA_851135', 'MA_80484', 'MA_180677', 'MA_411170', 'MA_931163', 'MA_101236', 'MA_889620', 'MA_365601', 'MA_257981', 'MA_307912', 'MA_371489', 'MA_577763', 'MA_968595', 'MA_207952', 'MA_574693', 'MA_616166', 'MA_296648', 'MA_198575', 'MA_979593', 'MA_251319', 'MA_544054', 'MA_588317', 'MA_992079', 'MA_544540', 'MA_479919', 'MA_527286', 'MA_218398', 'MA_623656', 'MA_19273', 'MA_895137', 'MA_991179', 'MA_627837', 'MA_954680', 'MA_855904', 'MA_684548', 'MA_756836']"
INC_728044,Fallo técnico,2023-08-14,Abierta,59686,U10404,"['MA_78998', 'MA_682888', 'MA_726299', 'MA_908512', 'MA_354807', 'MA_976565', 'MA_18211']"
INC_105794,Daño menor,2024-01-22,,59507,U10480,"['MA_813907', 'MA_33634', 'MA_332437', 'MA_997221', 'MA_579949', 'MA_851346', 'MA_342468', 'MA_783444', 'MA_987942', 'MA_106968', 'MA_392819', 'MA_501478', 'MA_227822', 'MA_18315', 'MA_29233', 'MA_776453', 'MA_918469', 'MA_23607', 'MA_100180', 'MA_460120', 'MA_501123']"
INC_342994,Limpieza requerida,2024-01-03,,58477,U10372,"['MA_283582', 'MA_111218', 'MA_123260', 'MA_790991', 'MA_388275']"
